id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,exit_status,premature_exit_score,premature_exit_flag,rambling_overlong_score,rambling_overlong_flag,thrashing_score,thrashing_flag,no_commitment_score,no_commitment_flag,derailment_late_score,derailment_late_flag,answer_drift_score,answer_drift_flag,answer_meandering_score,answer_meandering_flag,answer_volatility_score,answer_volatility_flag,answer_uncommitted_score,answer_uncommitted_flag,answer_overrange_score,answer_overrange_flag,truncation_abort_score,truncation_abort_flag
eeb31abb-41cb-4fe6-9864-f98fdcef338d,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,1,is_correct,True,,,-13.0,1.0,13.0,0.0,7.0,0.0,-0.05766542692073345,0.0,5.975598186779586,0.0,4.123585699091915,0.0,0.0,0.0,-0.209188385072951,0.0,-1.0,0.0,-7.6200463064176915,0.0,,
4ee82eb3-a457-42c5-9c62-5730d41f67a6,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,-32.0,0.0,32.0,0.0,12.0,0.0,-0.002198538582409267,1.0,4.319376663223845,0.0,0.2728214778774145,0.0,0.0,0.0,0.14013344176676057,0.0,-1.0,0.0,-7.020613023842891,0.0,,
90ddb7c3-4bf1-43b6-820a-c89f3858781a,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,-36.0,0.0,36.0,0.0,10.0,0.0,-0.05003601141353672,0.0,4.432615010887357,0.0,2.4806186612703556,0.0,0.0,0.0,-0.12848204407445918,0.0,-1.0,0.0,-7.676862317671329,0.0,,
af36a1cb-5949-4385-93a0-1f875500c34a,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,-92.0,0.0,92.0,0.0,14.0,0.0,-0.07136815345286882,0.0,9.079746886887657,0.0,7.132791425475087,0.0,0.0,0.0,-0.11698702703726349,0.0,-1.0,0.0,-8.094046923649142,0.0,,
11c1fcc0-bcad-4507-951b-550e19f1e2aa,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,physics,,deepseek/deepseek-v3.2,0,is_correct,False,,,-46.0,0.0,46.0,0.0,13.0,0.0,-0.0873604978345351,0.0,7.356877219485421,0.0,9.451038508851283,1.0,0.0,0.0,-0.38501983316383015,0.0,-1.0,0.0,-4.549331631784408,0.0,,
57390923-7cfd-4adf-8d0b-33c5791f6e51,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-47.0,0.0,47.0,0.0,13.0,0.0,-0.03469043507702198,0.0,2.468735365505431,0.0,0.10773897967495216,0.0,0.0,0.0,-0.2731477010825545,0.0,-1.0,0.0,-7.1189209671188,0.0,,
8b695bb3-ea3c-4372-9222-9f0b79a68b6c,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,-27.0,1.0,27.0,0.0,11.0,0.0,-0.044859651252602425,0.0,9.50138103790055,1.0,9.623233698661632,1.0,0.0,0.0,-0.23243937133968995,0.0,-1.0,0.0,-5.699259710649596,0.0,,
50f7d1e4-51bd-4013-a570-a02988ca3aa2,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-34.0,0.0,34.0,0.0,9.0,0.0,-0.11099796968233418,0.0,8.937645035206623,0.0,6.770153158300797,0.0,0.0,0.0,-0.12895818497974476,0.0,-1.0,0.0,-7.9535292798411845,0.0,,
cb11faa6-e12a-4621-9fa7-f6f4b11a9300,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,-67.0,0.0,67.0,0.0,12.0,0.0,-0.1599687817026387,0.0,8.21329250897731,0.0,9.796815291800804,1.0,0.0,0.0,-0.301982391017539,0.0,-1.0000000000000002,0.0,-4.61398932014982,0.0,,
b90fc8dc-2fca-4ff7-9c9f-a2e6a0ac7812,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,-30.0,1.0,30.0,0.0,11.0,0.0,-0.04900362850621135,0.0,2.9330837112030914,0.0,4.927532622333935,0.0,0.0,0.0,-0.40001112766582647,0.0,-1.0,0.0,-4.307151176664039,0.0,,
