feature,mean_importance,std_importance
answer_traj_t04,200.65841356383257,48.55685951332755
answer_traj_t15,145.33135717707214,51.53173981476168
answer_traj_t18,86.81644363313528,53.95974068056178
answer_traj_t07,81.23846670777417,49.29637563085035
answer_traj_t14,77.14936658038626,30.767937058339296
answer_traj_t13,74.10675724080468,32.0563749662776
answer_traj_t06,72.87371968353371,36.14428738682104
answer_traj_t16,70.86286354077451,44.03351849934243
answer_traj_t02,70.59874793533967,28.405826255239155
answer_late_minus_early,70.51377499564617,63.37084187558602
answer_traj_t17,68.53709315616796,30.352968691171743
answer_rebound_from_trough,60.88421756880698,55.21316594781933
answer_traj_t05,60.845466084169416,14.744445720140048
answer_traj_t11,57.08918669132292,24.218001573087136
answer_traj_t12,56.091498814576106,21.53967214133576
answer_traj_t10,52.64122804395839,37.396202915980155
answer_range,52.60646357352607,35.63881695054308
answer_late_mean,50.289739267917966,21.79106416648863
answer_early_mean,48.856226684620594,66.76626872172687
answer_traj_t09,47.57554902965687,23.897993931184125
answer_traj_t01,46.68262729239622,16.88612641054547
answer_max_rise,46.556906238044554,25.005150856740066
answer_fall_from_peak,43.07889384234791,3.9765353349711927
answer_traj_t03,42.00895326483889,38.23929836292249
answer_mid_mean,39.99752561844813,26.15609523253198
answer_end,39.304699733562714,29.709825237184308
answer_min,38.02246072810485,26.208986356260063
answer_monotonicity,37.34168039436106,23.552360714093375
answer_max,32.143939638727176,23.31473407667964
answer_std,31.290256526139245,33.45275348215205
answer_end_minus_start,30.02777795677931,18.298014970567362
answer_max_rise_pos,29.31320695851822,16.336578371281018
answer_curvature_abs_mean,27.47677033320938,21.341070128441853
answer_trough_pos,27.448330709085173,5.526841765779429
answer_max_drop,26.04163024736696,10.084658619197164
answer_traj_t08,25.778562430007458,7.224716267502886
answer_start,25.44258811950064,16.759402982161998
answer_total_variation,23.472088406323838,10.516806001665495
answer_peak_pos,22.70784461539522,13.832956001734566
answer_positive_mass,19.116475661633235,12.616364173723008
answer_max_drop_pos,17.419911870830052,10.43393249984555
answer_time_positive,17.353851579541306,12.033747314278969
answer_time_negative,13.104035942222481,13.99440020413768
answer_zero_crossings,11.95241381897716,12.585253984072297
answer_direction_changes,10.971442248530554,11.368652671271258
answer_negative_mass,9.117167215642324,3.066542712207488
answer_n_chunks,0.0,0.0
