id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,exit_status,premature_exit_score,premature_exit_flag,rambling_overlong_score,rambling_overlong_flag,thrashing_score,thrashing_flag,no_commitment_score,no_commitment_flag,derailment_late_score,derailment_late_flag,answer_drift_score,answer_drift_flag,answer_meandering_score,answer_meandering_flag,answer_volatility_score,answer_volatility_flag,answer_uncommitted_score,answer_uncommitted_flag,answer_overrange_score,answer_overrange_flag,truncation_abort_score,truncation_abort_flag
OpenManus/000,agenthallu,framework-all,Science,claude-3-7-sonnet-20250219,,1,final_answer_correct,True,True,,-7.0,0.0,7.0,0.0,5.0,0.0,-0.05703971124087938,0.0,0.0,0.0,1.0264392778595948,0.0,9.0,1.0,4.319316189315037,1.0,-0.08306687879736332,0.0,1.9468608855855933,0.0,,
OpenManus/001,agenthallu,framework-all,Science,claude-3-7-sonnet-20250219,,1,final_answer_correct,True,True,,-3.0,1.0,3.0,0.0,1.0,0.0,-0.4558244327901769,0.0,0.0,0.0,4.337363265240818,0.0,4.0,0.0,2.4940675887694437,0.0,-0.08495745129294978,0.0,5.255252962642054,1.0,,
OpenManus/002,agenthallu,framework-all,General Assistant,gpt-4.1-2025-04-14,,0,final_answer_correct,False,False,,-7.0,0.0,7.0,0.0,4.0,0.0,-0.06434539163133803,0.0,8.360740907563734,0.0,2.3486602697726227,0.0,0.0,0.0,0.3192214122684489,0.0,-1.0,0.0,-9.412230657749891,0.0,,
OpenManus/003,agenthallu,framework-all,Science,claude-3-7-sonnet-20250219,,0,final_answer_correct,False,False,,-5.0,0.0,5.0,0.0,2.0,0.0,-0.2095798047351951,0.0,1.9886986691227468,0.0,4.43703834435064,0.0,5.0,1.0,3.417350406986309,1.0,-0.07449973308383752,0.0,0.8746764258416064,0.0,,
OpenManus/004,agenthallu,framework-all,Math,gpt-4o-2024-11-20,,0,final_answer_correct,False,False,,-6.0,0.0,6.0,0.0,2.0,0.0,-0.2881018513219773,0.0,13.05162283434665,1.0,11.44698485385046,1.0,7.0,1.0,4.154892649370572,1.0,-0.1389664699261461,0.0,-4.0962363616052535,0.0,,
OpenManus/005,agenthallu,framework-all,World Knowledge,gpt-4.1-2025-04-14,,0,final_answer_correct,False,False,,-5.0,0.0,5.0,0.0,3.0,0.0,-0.07847715128557528,0.0,6.977898439986479,0.0,2.846003285015925,0.0,1.0,0.0,1.3886895955397591,0.0,-0.12786505929466999,0.0,0.9075555583901895,0.0,,
OpenManus/006,agenthallu,framework-all,General Assistant,gpt-4.1-2025-04-14,,0,final_answer_correct,False,False,,-7.0,0.0,7.0,0.0,3.0,0.0,-0.07898814662182746,0.0,6.884856286206512,0.0,5.044822107289441,0.0,2.0,0.0,0.6269728901097423,0.0,-0.33787791724107114,0.0,-6.473484156579168,0.0,,
OpenManus/007,agenthallu,framework-all,World Knowledge,gpt-4.1-2025-04-14,,0,final_answer_correct,False,False,,-3.0,1.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.28951880002764,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2.2823497079497095,0.0,,
OpenManus/008,agenthallu,framework-all,General Assistant,gpt-4.1-2025-04-14,,1,final_answer_correct,True,True,,-14.0,0.0,14.0,0.0,8.0,0.0,-0.0032918886131292715,1.0,3.460670012103674,0.0,4.81023142836035,0.0,4.0,0.0,3.0437009611838555,0.0,-0.25474882139915644,0.0,-0.0007211836499187996,0.0,,
OpenManus/009,agenthallu,framework-all,World Knowledge,gpt-4.1-2025-04-14,,0,final_answer_correct,False,False,,-4.0,0.0,4.0,0.0,2.0,0.0,-0.45837614721393666,0.0,3.7779274992248055,0.0,2.1026734702835057,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-10.68491539478109,0.0,,
