id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,has_answer_chunks,error_step_index,error_step_position,exit_status,reasoning_n_chunks,reasoning_start,reasoning_end,reasoning_end_minus_start,reasoning_std,reasoning_range,reasoning_min,reasoning_max,reasoning_early_mean,reasoning_mid_mean,reasoning_late_mean,reasoning_late_minus_early,reasoning_total_variation,reasoning_monotonicity,reasoning_direction_changes,reasoning_zero_crossings,reasoning_peak_pos,reasoning_trough_pos,reasoning_rebound_from_trough,reasoning_fall_from_peak,reasoning_max_rise,reasoning_max_drop,reasoning_max_rise_pos,reasoning_max_drop_pos,reasoning_curvature_abs_mean,reasoning_positive_mass,reasoning_negative_mass,reasoning_time_positive,reasoning_time_negative,answer_n_chunks,answer_start,answer_end,answer_end_minus_start,answer_std,answer_range,answer_min,answer_max,answer_early_mean,answer_mid_mean,answer_late_mean,answer_late_minus_early,answer_total_variation,answer_monotonicity,answer_direction_changes,answer_zero_crossings,answer_peak_pos,answer_trough_pos,answer_rebound_from_trough,answer_fall_from_peak,answer_max_rise,answer_max_drop,answer_max_rise_pos,answer_max_drop_pos,answer_curvature_abs_mean,answer_positive_mass,answer_negative_mass,answer_time_positive,answer_time_negative,answer_minus_reasoning_mean,answer_start_minus_reasoning_end,answer_end_minus_reasoning_end,answer_range_minus_reasoning_range,total_n_chunks,reasoning_pair_density,answer_pair_density,rubric_score
d9a6df63-9cdc-41c0-980b-ddc78275bf91,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,biology,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,True,,,,11,-0.3884375486335013,-0.4294265038856263,-0.0409889552521249,2.2633924566764354,7.219621597472205,-3.163650739763343,4.055970857708863,-0.9604133404353636,0.6397147203216068,0.4315423587305495,1.391955699165913,27.753724414283,0.0014768812516935,5,4,0.6842105263157895,0.4736842105263157,2.7342242358777167,4.485397361594488,3.907799189829272,3.865824968141829,0.5555555555555556,0.4444444444444444,1.5024798257521297,0.9901218652881656,0.9729036747088152,0.5,0.5,11,-2.0968899793450757,0.2092536304523982,2.306143609797473,2.2200686600551967,8.97328361183316,-4.204959965231724,4.768323646601438,0.5277922573624209,-0.4384860987103822,0.0282751902668418,-0.499517067095579,38.132938888936536,0.0604764195205146,6.0,7.0,0.1052631578947368,0.5263157894736842,4.414213595684122,4.55907001614904,3.8308476996378102,3.89880219415352,0.6666666666666666,0.4444444444444444,2.176441279025593,0.8898595587654841,0.850119846157218,0.55,0.45,-0.4566120076500407,-2.1240754831094897,0.1820681266879837,0.6152909133825837,22,0.2363636363636363,0.2,0.175
111d5872-2705-42c0-8df4-0fb386ba7084,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,biology,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,True,,,,31,2.688138835668716,2.377513790432313,-0.310625045236403,2.20917188849448,7.1883114845919565,-4.5001726489232405,2.688138835668716,-0.1642075484896131,0.0499251119950513,-0.0785475115705322,0.0856600369190808,57.778051477514914,0.0053761772384672,14,12,0.0,0.631578947368421,6.8776864393555535,0.310625045236403,7.064204186761078,5.510796634888294,0.6666666666666666,0.0,5.384946898572851,0.961563267151234,1.0251263733954905,0.55,0.45,2,-3.700475549626909,3.700475549626909,7.400951099253817,2.2461034687432178,7.400951099253817,-3.700475549626909,3.700475549626909,-2.5319043234289373,0.1947618710329948,2.726666194461932,5.2585705178908695,7.400951099253817,1.0,0.0,1.0,1.0,0.0,7.400951099253817,0.0,0.3895237420659914,0.0,0.7777777777777778,0.6666666666666666,5.921189464667501e-16,0.9738093551649758,0.973809355164976,0.5,0.5,-1.2747381352314922,-7.352727475290713,0.0482236239631035,-2.559560523241185,33,0.086021505376344,1.0,
f040ed81-6802-4359-beff-42e319c1b0f1,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,chemistry,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,1,is_correct,True,,True,,,,157,-0.1040773210512161,0.0438162345236942,0.1478935555749103,1.2871627066692926,5.845245844170005,-4.033929351356677,1.811316492813329,-0.3957754848028521,-0.2126046950413391,-0.0333591425214894,0.3624163422813627,27.2961694263786,0.0054181065945461,13,11,0.5263157894736842,0.4736842105263157,4.077745585880371,1.7675002582896346,5.845245844170005,3.07653731730238,0.5,0.7222222222222222,2.585335910238585,0.3386956430871545,0.5616364487890683,0.55,0.45,8,4.825448234378035,-0.1971000540564653,-5.0225482884345,2.438827849937347,8.808517779536503,-3.983069545158469,4.825448234378035,0.199400951653588,-0.3949932578268958,-0.3663140136795528,-0.5657149653331408,29.682584811928795,0.1692085888158919,4.0,5.0,0.0,0.7368421052631579,3.785969491102003,5.0225482884345,2.672217384364642,3.5228668868440423,0.5,0.6111111111111112,1.1287064232726167,0.9399729350263872,1.118324446290911,0.45,0.55,0.3384447979652453,5.120076797819586,0.0975285093850857,-0.3705459444831795,165,0.0135554466764657,0.25,
b7337452-ab08-43e5-9f3b-419107415280,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,chemistry,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,1,is_correct,True,,True,,,,192,-2.509510636228461,0.1179730752769017,2.627483711505363,2.1793097460705195,7.097972600324938,-2.5542576949452918,4.543714905379646,1.1887800795401449,-1.2533201708272996,1.1622057580731628,-0.026574321466982,34.584632896562546,0.0759725777446813,11,7,0.1052631578947368,0.0526315789473684,2.672230770222193,4.425741830102744,7.097972600324938,2.455958723195731,0.0555555555555555,0.1111111111111111,3.333005126368736,1.0871703724374076,0.7610976769659626,0.55,0.45,2,1.2204693676025418,-1.2204693676025418,-2.4409387352050835,0.7407968093028734,2.4409387352050835,-1.2204693676025418,1.2204693676025418,0.835057988359634,-0.0642352298738179,-0.8992932182334518,-1.7343512065930855,2.4409387352050835,1.0,0.0,1.0,0.0,1.0,0.0,2.4409387352050835,-0.1284704597476358,0.128470459747636,0.0555555555555555,0.0,9.868649107779167e-17,0.3211761493690899,0.3211761493690899,0.5,0.5,1.3803454488577669,2.4828417411834067,0.0419030059783231,-7.876919048530979,194,0.0109620418848167,1.0,
36c373f1-468f-4bba-a8d9-5a73a3be5876,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,chemistry,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,1,is_correct,True,,True,,,,8,3.4017431210493663,-4.471349729894817,-7.873092850944182,2.438735064299836,9.402358265851188,-4.471349729894817,4.93100853595637,0.4007272727896844,1.3095743797149797,-1.826305024597681,-2.2270322973873657,21.997370796044777,0.3579106304995231,2,3,0.5789473684210527,1.0,0.0,9.402358265851188,2.615089634721228,1.6216592402175567,0.5,0.6111111111111112,0.5069876117008575,1.0494582014689158,0.9987441304715876,0.5,0.5,5,4.108988659615408,1.9341433439356712,-2.1748453156797365,2.827956151683597,9.59741712975194,-5.488428470136531,4.108988659615408,1.9332200650527545,-3.861389647474034,0.3941836345416009,-1.5390364305111537,17.019988943824142,0.1277818289340839,1.0,2.0,0.0,0.5263157894736842,7.422571814072203,2.1748453156797365,1.0665704478021798,1.464378831895039,0.5555555555555556,0.3333333333333333,0.210286173614726,0.9257710336708194,1.482375297155787,0.5,0.5,1.4826788260242347,10.063017215534458,7.888171899854722,0.496678482056474,13,0.3571428571428571,0.5,
91a30120-36ab-425f-961f-3dee779b0021,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,chemistry,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,True,,,,261,-0.1267064221907105,2.683541059419352,2.8102474816100624,2.268364054531463,8.790045262909942,-3.880338292943745,4.909706969966196,-0.9909708391103096,-0.7112592692889628,1.7911509176012637,2.782121756711573,36.68943612049943,0.0765955484401652,7,5,0.8421052631578947,0.631578947368421,6.563879352363097,2.226165910546844,4.0680845768175535,5.8484505617732525,0.4444444444444444,0.5,2.495935344760857,0.8698721473247751,0.9283074099841412,0.4,0.6,9,2.5790635278379304,2.7653021935190045,0.1862386656810741,2.050593716464264,7.00997676995158,-4.244674576432575,2.7653021935190045,-0.4822533379314346,0.6389460173856133,-0.7454521349327791,-0.2631987970013444,26.381531620686733,0.0070594334081436,5.0,4.0,1.0,0.7368421052631579,7.00997676995158,0.0,2.1139853196707103,3.142336698822959,0.4444444444444444,0.7222222222222222,1.0714567093022571,0.8117651300982791,0.9805583327691504,0.45,0.55,0.005047787756245,-0.0994297438251763,0.0868089218558978,-4.058041510476166,270,0.0079575596816976,0.2222222222222222,0.3
16318af5-cfa6-4b2c-bf25-9eb3ac468b48,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,physics,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,True,,,,310,-0.1171628084733441,-4.916243919835599,-4.799081111362256,2.4600917187646867,9.211664884235429,-4.916243919835599,4.2954209643998285,0.9537335720254512,-1.5464856418161563,-1.0075834561214023,-1.9613170281468533,54.60561850869372,0.0878862146868311,11,8,0.2105263157894736,1.0,0.0,9.211664884235429,4.99465343688855,6.356795832964524,0.1666666666666666,0.3888888888888889,4.859250003509905,0.7781206227111095,1.2878588839742773,0.3,0.7,4,4.104012477226736,-3.0891999689568266,-7.193212446183562,2.648279862268365,8.851897409033683,-4.747884931806947,4.104012477226736,-0.3219362272901057,0.113636752574126,-0.2020771515462285,0.1198590757438772,24.36877189545467,0.2951815740671469,2.0,3.0,0.0,0.3157894736842105,1.6586849628501206,7.193212446183562,1.4943949755636776,1.4753162348389477,0.5555555555555556,0.2777777777777778,0.3121641840516972,1.075956588216202,1.2094845498306634,0.5,0.5,0.5671077854286267,9.587364182490962,2.3941517363074,-0.6179974940716129,314,0.0066604029648188,0.5,
845a3693-c660-4446-bae5-6c38bc75e6fd,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,chemistry,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,True,,,,11,3.254974378321503,4.640416263953863,1.3854418856323605,2.533538009678408,8.806906040686732,-4.166489776732869,4.640416263953863,1.141759853047234,-2.324240447290681,0.8254981920717164,-0.3162616609755175,39.33674734352087,0.0352200417979031,9,4,1.0,0.6842105263157895,8.806906040686732,0.0,5.13841017347708,4.949256231279088,0.7777777777777778,0.8888888888888888,2.5112047586064885,0.9950687330406278,1.1612874834043194,0.4,0.6,22,-0.1286215370485562,-2.874544614609786,-2.7459230775612298,2.140839803295575,7.136371429606057,-2.927095257990694,4.209276171615363,-0.3669343449377081,0.8074930723212247,-0.5073225402559628,-0.1403881953182547,49.091816331587005,0.0559344363837365,12.0,10.0,0.5263157894736842,0.7368421052631579,0.0525506433809082,7.083820786225148,4.908096799174693,4.5187499882722815,0.4444444444444444,1.0,4.141960831579461,0.920742259412221,0.9187434669047791,0.4,0.6,0.6466372425092115,-4.122400558493208,-6.868323636054438,-1.985804328479027,33,0.2363636363636363,0.0995670995670995,0.025
84bba88d-2aee-4fcb-baab-4c6eea17b0d8,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,physics,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,True,,,,41,2.708806835365845,-2.2818120985265686,-4.990618933892414,2.092851109165193,7.264975816485647,-4.430809662912752,2.8341661535728946,0.4658360599631949,-0.0893181243232802,-0.1532289993777091,-0.619065059340904,48.44048980069107,0.1030257735713732,10,11,0.4210526315789473,0.631578947368421,2.148997564386184,5.115978252099463,5.194068291226741,4.104454018587669,0.1111111111111111,1.0,4.065373495114686,0.9401319189770252,0.8543193413163678,0.6,0.4,4,1.9923769681141763,-3.421209399964609,-5.413586368078786,1.8804346366703328,5.485089821261646,-3.421209399964609,2.0638804212970365,2.0281286947056065,0.5001494131751002,-2.322976901365021,-4.351105596070627,5.556593274444506,0.9742635641475818,1.0,1.0,0.3157894736842105,1.0,0.0,5.485089821261646,0.0119172421971436,0.4392929994398362,0.0555555555555555,1.0,0.0250672356464992,0.941874226842906,0.7538699594941646,0.6,0.4,0.687270789578174,4.961459856218919,-0.4521265118598663,-4.592812829571976,45,0.0609756097560975,0.5,
dcfa830a-3f87-43eb-9ec7-6649fcdd0473,frontierscience,R1-Distill-32B-cloudjudge_reasoning-auto,biology,,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,0,is_correct,False,,True,,,,9,2.2540298486994974,-0.1540182203033191,-2.4080480690028168,2.497283765821319,9.28575215015186,-4.089324742698841,5.196427407453021,-1.3298108991062112,1.1946069048192258,-0.1132180578873555,1.2165928412188556,30.0611811196123,0.0801049053735209,4,5,0.4736842105263157,0.1052631578947368,3.935306522395521,5.35044562775634,2.705767811110621,3.7629976347047016,0.4444444444444444,0.5555555555555556,1.3781017827663555,0.9532067411429244,1.034493556509576,0.45,0.55,8,-4.622342183407811,0.6070552661191386,5.2293974495269495,2.4955076048397395,9.053508043582006,-4.622342183407811,4.431165860174196,0.7026746636951474,-1.5554735088578464,1.5025708355735412,0.7998961718783938,31.463083066020843,0.1662074069014087,5.0,3.0,0.1578947368421052,0.0,5.2293974495269495,3.824110594055057,3.507552192555236,1.6501504728432113,0.0,0.9444444444444444,1.1033795858620077,1.121221149005441,0.9689294941403228,0.45,0.55,-0.5675416870740266,-5.035865650178518,0.1935317993484311,-2.1196377372072703,17,0.2777777777777778,0.3214285714285714,0.05
