id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,exit_status,premature_exit_score,premature_exit_flag,rambling_overlong_score,rambling_overlong_flag,thrashing_score,thrashing_flag,no_commitment_score,no_commitment_flag,derailment_late_score,derailment_late_flag,answer_drift_score,answer_drift_flag,answer_meandering_score,answer_meandering_flag,answer_volatility_score,answer_volatility_flag,answer_uncommitted_score,answer_uncommitted_flag,answer_overrange_score,answer_overrange_flag,truncation_abort_score,truncation_abort_flag
eeb31abb-41cb-4fe6-9864-f98fdcef338d,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,1,is_correct,True,,,-13.0,1.0,13.0,0.0,7.0,0.0,-0.05766542692073345,0.0,5.975598186779586,0.0,4.123585699091915,0.0,0.0,0.0,-0.209188385072951,0.0,-1.0,0.0,-7.6200463064176915,0.0,,
4ee82eb3-a457-42c5-9c62-5730d41f67a6,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,-32.0,0.0,32.0,0.0,12.0,0.0,-0.002198538582409267,1.0,4.319376663223845,0.0,0.2728214778774145,0.0,0.0,0.0,0.14013344176676057,0.0,-1.0,0.0,-7.020613023842891,0.0,,
90ddb7c3-4bf1-43b6-820a-c89f3858781a,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,-36.0,0.0,36.0,0.0,10.0,0.0,-0.05003601141353672,0.0,4.432615010887357,0.0,2.4806186612703556,0.0,0.0,0.0,-0.12848204407445918,0.0,-1.0,0.0,-7.676862317671329,0.0,,
af36a1cb-5949-4385-93a0-1f875500c34a,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,-92.0,0.0,92.0,0.0,14.0,0.0,-0.07136815345286882,0.0,9.079746886887657,0.0,7.132791425475087,0.0,0.0,0.0,-0.11698702703726349,0.0,-1.0,0.0,-8.094046923649142,0.0,,
11c1fcc0-bcad-4507-951b-550e19f1e2aa,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,physics,,deepseek/deepseek-v3.2,0,is_correct,False,,,-46.0,0.0,46.0,0.0,13.0,0.0,-0.0873604978345351,0.0,7.356877219485421,0.0,9.451038508851283,1.0,0.0,0.0,-0.38501983316383015,0.0,-1.0,0.0,-4.549331631784408,0.0,,
0a1877af-e331-40b9-b9a3-c1a06dd51ec5,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,-18.0,1.0,18.0,0.0,11.0,0.0,-0.06475844327484927,0.0,3.3643683196346252,0.0,4.015558490425011,0.0,13.0,1.0,9.220809130380102,1.0,-0.0652793599571651,1.0,2.4507809167538745,1.0,,
57390923-7cfd-4adf-8d0b-33c5791f6e51,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-47.0,0.0,47.0,0.0,13.0,0.0,-0.03469043507702198,0.0,2.468735365505431,0.0,0.10773897967495216,0.0,0.0,0.0,-0.2731477010825545,0.0,-1.0,0.0,-7.1189209671188,0.0,,
1567b1bb-e3e5-44e5-abb8-b58e2626f468,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,chemistry,,deepseek/deepseek-v3.2,0,is_correct,False,,,-8.0,1.0,8.0,0.0,5.0,0.0,-0.008213339572074192,1.0,0.1737250782437414,0.0,7.197631572268239,0.0,15.0,1.0,7.6732591028190145,1.0,-0.08725917560735635,1.0,4.539033616781541,1.0,,
8b695bb3-ea3c-4372-9222-9f0b79a68b6c,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,-27.0,1.0,27.0,0.0,11.0,0.0,-0.044859651252602425,0.0,9.50138103790055,1.0,9.623233698661632,1.0,0.0,0.0,-0.23243937133968995,0.0,-1.0,0.0,-5.699259710649596,0.0,,
2db1b6e6-c019-4ce3-9b53-2292f7b2c38c,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,physics,,deepseek/deepseek-v3.2,0,is_correct,False,,,-11.0,1.0,11.0,0.0,5.0,0.0,-0.010747504743786086,1.0,3.7591521473132663,0.0,0.9897232296433458,0.0,8.0,1.0,5.506344887863815,1.0,-0.05890541282635672,1.0,-2.4962238155192793,1.0,,
