id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,exit_status,premature_exit_score,premature_exit_flag,rambling_overlong_score,rambling_overlong_flag,thrashing_score,thrashing_flag,no_commitment_score,no_commitment_flag,derailment_late_score,derailment_late_flag,answer_drift_score,answer_drift_flag,answer_meandering_score,answer_meandering_flag,answer_volatility_score,answer_volatility_flag,answer_uncommitted_score,answer_uncommitted_flag,answer_overrange_score,answer_overrange_flag,truncation_abort_score,truncation_abort_flag
gsm8k-24,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,-4.0,0.0,4.0,0.0,0.0,0.0,-0.9999999999999997,0.0,2.5389738710582757,1.0,,,,,,,,,,,,
gsm8k-38,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,-8.0,0.0,8.0,1.0,3.0,0.0,-0.18909670308137513,0.0,0.0,0.0,,,,,,,,,,,,
gsm8k-109,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,-8.0,0.0,8.0,1.0,2.0,0.0,-0.5195575181945076,0.0,2.114198721673632,1.0,,,,,,,,,,,,
gsm8k-123,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,-6.0,0.0,6.0,0.0,4.0,1.0,-0.3135033785102293,0.0,0.33971181125924144,0.0,,,,,,,,,,,,
gsm8k-148,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,-5.0,0.0,5.0,0.0,2.0,0.0,-0.1427312602688676,0.0,0.3841248392603662,0.0,,,,,,,,,,,,
gsm8k-158,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,-4.0,0.0,4.0,0.0,2.0,0.0,-0.3584905660377358,0.0,1.2527629684953676,0.0,,,,,,,,,,,,
gsm8k-190,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,-10.0,0.0,10.0,1.0,5.0,1.0,-0.10808727453596852,0.0,0.1906185301947123,0.0,,,,,,,,,,,,
gsm8k-191,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,-6.0,0.0,6.0,0.0,3.0,0.0,-0.140382999363685,0.0,0.8861865386689612,0.0,,,,,,,,,,,,
gsm8k-208,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,False,True,,-5.0,0.0,5.0,0.0,3.0,0.0,-0.0,1.0,0.0,0.0,,,,,,,,,,,,
gsm8k-214,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,-6.0,0.0,6.0,0.0,1.0,0.0,-0.3149003981094086,0.0,1.0743212631144157,0.0,,,,,,,,,,,,
gsm8k-219,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,-5.0,0.0,5.0,0.0,2.0,0.0,-0.8847175128115831,0.0,1.9924301646902058,1.0,,,,,,,,,,,,
gsm8k-246,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,-5.0,0.0,5.0,0.0,3.0,0.0,-0.06262839232068626,1.0,0.22314355131421,0.0,,,,,,,,,,,,
gsm8k-249,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,-4.0,0.0,4.0,0.0,1.0,0.0,-0.07977009284958347,0.0,0.0,0.0,,,,,,,,,,,,
gsm8k-254,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,-6.0,0.0,6.0,0.0,3.0,0.0,-0.44407618290342266,0.0,1.8945192031858238,1.0,,,,,,,,,,,,
gsm8k-279,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,-4.0,0.0,4.0,0.0,1.0,0.0,-0.22871280708665787,0.0,0.4418327522790389,0.0,,,,,,,,,,,,
gsm8k-292,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,-4.0,0.0,4.0,0.0,1.0,0.0,-0.10192872142944318,0.0,0.3431333769879952,0.0,,,,,,,,,,,,
gsm8k-319,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,-4.0,0.0,4.0,0.0,0.0,0.0,-0.9999999999999999,0.0,1.694595720774407,0.0,,,,,,,,,,,,
gsm8k-357,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,-4.0,0.0,4.0,0.0,1.0,0.0,-0.4702678959866383,0.0,1.5581446180465497,0.0,,,,,,,,,,,,
gsm8k-377,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,-6.0,0.0,6.0,0.0,3.0,0.0,-0.1944382713172567,0.0,0.0,0.0,,,,,,,,,,,,
gsm8k-393,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,-4.0,0.0,4.0,0.0,2.0,0.0,-0.3584905660377359,0.0,0.0,0.0,,,,,,,,,,,,
