feature,mean_importance,std_importance
answer_end_minus_reasoning_end,0.9986815687212396,0.16075948210192442
answer_rebound_from_trough,0.9220479579969678,0.3155062852367391
answer_range_minus_reasoning_range,0.8579740998387841,0.4193782635301304
answer_early_mean,0.7035014975181062,0.13503579112147215
answer_start_minus_reasoning_end,0.6897754834903398,0.23846300392103073
answer_max,0.662790611547304,0.2510771210204361
answer_trough_pos,0.6506198698001281,0.1896618895491956
answer_mid_mean,0.6429658506267918,0.2448769937928674
answer_max_rise,0.5550047026769362,0.24063431229193802
answer_time_negative,0.5365140580084468,0.20705671235629663
answer_fall_from_peak,0.531422513860134,0.09185426855065339
answer_min,0.4838522258620109,0.25280299933669426
reasoning_peak_pos,0.47664375545107535,0.2206728673791797
reasoning_negative_mass,0.4422771956145099,0.16650838495105172
reasoning_time_negative,0.4386505117433985,0.032096943607636846
reasoning_time_positive,0.43865051174339803,0.03209694360763725
answer_time_positive,0.43330120610976036,0.13096780443694223
reasoning_max_rise,0.42270964204296557,0.2016290049920648
answer_direction_changes,0.41958635655236226,0.06043405497932532
reasoning_fall_from_peak,0.4067696615090064,0.07544247620998996
reasoning_direction_changes,0.38335663341652454,0.14092415023951485
answer_n_chunks,0.38309066684271176,0.19707356727076336
answer_curvature_abs_mean,0.3817574008592025,0.13342568867539872
total_n_chunks,0.3751715990289716,0.1353054019436937
reasoning_curvature_abs_mean,0.3737113557969004,0.21581790995625297
reasoning_positive_mass,0.36251714748289604,0.23887352815064508
answer_late_minus_early,0.3579639520996783,0.1730798865905182
reasoning_early_mean,0.3473093692533865,0.1507379128128299
reasoning_end,0.33910793611608775,0.07987468919328193
reasoning_trough_pos,0.33514970887173556,0.24920146955379208
reasoning_range,0.3190355766762445,0.13844055778757586
answer_start,0.3139008094740724,0.29168945899292575
reasoning_min,0.31152906627042176,0.16507323156092749
answer_positive_mass,0.295392495179028,0.14867732959230373
reasoning_zero_crossings,0.2922976038453139,0.12411856650488204
reasoning_n_chunks,0.2889496741745977,0.16179668460217786
reasoning_end_minus_start,0.28164078232327394,0.12293841158934378
reasoning_mid_mean,0.269362032857981,0.07532611384539471
answer_end_minus_start,0.25496536021675575,0.07719764033832832
answer_total_variation,0.24989296268857392,0.1192577890741895
answer_end,0.24834230466174945,0.18517068778921983
reasoning_std,0.24697215278403842,0.08576739949256698
answer_peak_pos,0.23372280747206683,0.21738597946884736
answer_negative_mass,0.22828172181489742,0.16845932636218924
reasoning_rebound_from_trough,0.2279359038941502,0.06020642119240481
answer_monotonicity,0.22052393409880083,0.09898831898348619
answer_std,0.2009992899894848,0.132737653977827
reasoning_max,0.1955242301682529,0.13417131765720983
answer_late_mean,0.18315120979891997,0.2263519756541929
reasoning_total_variation,0.17805542292131066,0.08471111313238158
answer_max_drop,0.17356635388012603,0.10589625916722802
reasoning_monotonicity,0.17200292386483848,0.18787710929506604
answer_max_drop_pos,0.15975800051766958,0.1255216331921854
reasoning_late_minus_early,0.15423208992801396,0.11892966224347926
reasoning_max_drop,0.1489598850809043,0.09814566328238702
answer_minus_reasoning_mean,0.14053437013326123,0.053077219012981645
answer_range,0.12892437595565612,0.1053910452723865
answer_max_rise_pos,0.12679671830107236,0.06920639055263299
reasoning_max_rise_pos,0.12555077488774707,0.05893236988980187
reasoning_late_mean,0.1157106748594606,0.09221396934629776
reasoning_start,0.10518512658135755,0.1563692470677945
answer_zero_crossings,0.09853089963247227,0.12435211074515576
reasoning_max_drop_pos,0.07982582992129114,0.06635170288729095
