id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,rubric_score,has_answer_chunks,error_step_index,error_step_position,exit_status,reasoning_n_chunks,reasoning_start,reasoning_end,reasoning_end_minus_start,reasoning_std,reasoning_range,reasoning_min,reasoning_max,reasoning_early_mean,reasoning_mid_mean,reasoning_late_mean,reasoning_late_minus_early,reasoning_total_variation,reasoning_monotonicity,reasoning_direction_changes,reasoning_zero_crossings,reasoning_peak_pos,reasoning_trough_pos,reasoning_rebound_from_trough,reasoning_fall_from_peak,reasoning_max_rise,reasoning_max_drop,reasoning_max_rise_pos,reasoning_max_drop_pos,reasoning_curvature_abs_mean,reasoning_positive_mass,reasoning_negative_mass,reasoning_time_positive,reasoning_time_negative,answer_n_chunks,answer_start,answer_end,answer_end_minus_start,answer_std,answer_range,answer_min,answer_max,answer_early_mean,answer_mid_mean,answer_late_mean,answer_late_minus_early,answer_total_variation,answer_monotonicity,answer_direction_changes,answer_zero_crossings,answer_peak_pos,answer_trough_pos,answer_rebound_from_trough,answer_fall_from_peak,answer_max_rise,answer_max_drop,answer_max_rise_pos,answer_max_drop_pos,answer_curvature_abs_mean,answer_positive_mass,answer_negative_mass,answer_time_positive,answer_time_negative,answer_minus_reasoning_mean,answer_start_minus_reasoning_end,answer_end_minus_reasoning_end,answer_range_minus_reasoning_range,total_n_chunks,reasoning_pair_density,answer_pair_density
recrs0kUo7Ua1xhKO,gpqa-diamond,deepseek/deepseek-v3.2_reasoning-auto,Physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,17,2.697470171294646,-6.9249467580900275,-9.622416929384674,2.823896083292324,11.318734285194292,-6.9249467580900275,4.393787527104264,-0.16090311620950443,-0.06504466539761948,0.2456111679825773,0.4065142841920817,63.38523074374933,0.15180850201974816,10,11,0.7368421052631579,1.0,0.0,11.318734285194292,6.359730372417135,9.917337700345154,0.3888888888888889,1.0,4.707834962901265,1.1298088164100792,1.1352071895777995,0.55,0.45,2,1.0476009519990939,-1.0476009519990939,-2.0952019039981877,0.6358696606929612,2.0952019039981877,-1.0476009519990939,1.0476009519990939,0.7167795987362221,-0.05513689221047851,-0.7719164909467006,-1.4886960896829227,2.0952019039981877,1.0,0.0,1.0,0.0,1.0,0.0,2.0952019039981877,-0.11027378442095714,0.11027378442095737,0.1111111111111111,0.16666666666666666,1.0485439677015367e-16,0.27568446105239314,0.2756844610523931,0.5,0.5,1.3402020463206579,9.31274975640978,7.217547852411592,-9.74124931989946,19,0.19117647058823528,1.0
recPSTGXK3P39yNYT,gpqa-diamond,deepseek/deepseek-v3.2_reasoning-auto,Physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,14,0.027043750633379,-4.899303473926444,-4.926347224559823,2.906708754170254,11.048032210684855,-4.899303473926444,6.148728736758411,2.41846392048359,-0.7174600771896339,-1.768404947529841,-4.1868688680134305,35.37430223993786,0.139263445852451,7,3,0.3157894736842105,1.0,0.0,11.048032210684855,3.145540263735856,4.876495131601173,0.6666666666666666,1.0,2.6241424579745347,1.2159389515404935,1.151109090646561,0.55,0.45,2,2.543007623502433,-2.543007623502433,-5.086015247004866,1.5435470840403596,5.086015247004866,-2.543007623502433,2.543007623502433,1.7399525845016648,-0.13384250650012794,-1.8737950910017929,-3.6137476755034577,5.086015247004866,1.0,0.0,1.0,0.0,1.0,0.0,5.086015247004866,-0.2676850130002557,0.26768501300025616,0.6111111111111112,0.0,9.868649107779169e-17,0.6692125325006403,0.6692125325006402,0.5,0.5,-0.12268202557078871,7.319629071858088,2.2336138248532222,-6.454919774645379,16,0.23076923076923078,1.0
recmkvk6EFAmqyMxR,gpqa-diamond,deepseek/deepseek-v3.2_reasoning-auto,Physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,13,0.02238318643915513,4.686203811389353,4.663820624950198,2.691485126409237,9.444126966902566,-4.757923155513213,4.686203811389353,1.3346853895304878,-1.1545212418905741,-0.13823906587294235,-1.4729244554034302,48.884730225157355,0.09540444640829938,6,6,1.0,0.7368421052631579,9.444126966902566,0.0,6.00809309556664,5.900311639246737,1.0,0.8888888888888888,2.958552526991919,1.1199114630621796,1.098325731150093,0.5,0.5,10,4.983996733046437,0.2781879512681211,-4.705808781778316,2.5940331383253965,8.900358641087056,-3.916361908040619,4.983996733046437,0.4669322955578276,-0.48741528382342425,-0.4376983281036928,-0.9046306236615205,44.03851568857125,0.10685666190605861,8.0,6.0,0.0,0.10526315789473684,4.19454985930874,4.705808781778316,4.488454171202045,4.450179320543528,0.3888888888888889,0.0,2.5993634873884996,1.0411299301929868,1.1796084745170536,0.45,0.55,-0.29214866718823995,0.005644254468844423,-4.700164527309472,-0.3706109741344541,23,0.19230769230769232,0.2222222222222222
recReg13iV2HwJTaA,gpqa-diamond,deepseek/deepseek-v3.2_reasoning-auto,Physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,13,-2.427051855208421,-5.082708225032991,-2.6556563698245697,3.2777430851321343,12.266377736816853,-5.9128090350250275,6.353568701791826,0.42001790811902545,1.2701033475960253,-1.8313198999835147,-2.2513378081025404,61.134112439604976,0.04343984502021061,7,8,0.5263157894736842,0.7368421052631579,0.8301008099920368,11.436276926824817,7.330060427550838,4.835094753001564,0.4444444444444444,0.3888888888888889,3.6179716644202102,1.354999047519175,1.312852578013962,0.5,0.5,3,-1.0749689061114203,-0.6801687780128892,0.39480012809853104,0.8049540565904676,2.701932565912719,-1.0749689061114203,1.6269636598012989,-0.18125103551066377,1.2706575134001235,-0.03929865639783694,0.14195237911282682,5.009065003726906,0.0788171301040787,1.0,2.0,0.5263157894736842,0.0,0.39480012809853104,2.307132437814188,0.2979059568669191,0.25634804864602123,0.4444444444444444,0.5555555555555556,0.030791889195163583,0.5586977739091983,0.18919510356723862,0.65,0.35,1.046781436259851,5.0545207551814215,5.4493208832799525,-10.981389692249497,16,0.2692307692307692,0.6666666666666666
recKcjTwONILZqHAX,gpqa-diamond,deepseek/deepseek-v3.2_reasoning-auto,Physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,35,-2.6498251273855704,2.3371575597287,4.986982687114271,2.1827766155145176,8.068881935769252,-4.683054934749176,3.385827001020075,-0.20895552919375682,0.6602323634130024,-0.40085589369536817,-0.19190036450161135,52.50291872431784,0.09498486576146183,12,9,0.42105263157894735,0.2631578947368421,7.020212494477876,1.0486694412913748,5.714451695528262,6.5449533577881445,0.5,0.2222222222222222,5.002342014347757,0.9633838499243911,0.9256937260562657,0.5,0.5,2,-2.491030353273892,2.491030353273892,4.982060706547784,1.5119980775976878,4.982060706547784,-2.491030353273892,2.491030353273892,-1.7043891890821368,0.1311068606986258,1.8354960497807624,3.539885238862899,4.982060706547784,1.0,0.0,1.0,1.0,0.0,4.982060706547784,0.0,0.2622137213972522,0.0,0.5555555555555556,0.6666666666666666,2.713878504639272e-16,0.6555343034931294,0.6555343034931296,0.5,0.5,0.166321835727322,-4.6618660772752705,0.32019462927251396,-4.883307750917545,37,0.07394957983193277,1.0
rec7C06XOB2h298ue,gpqa-diamond,deepseek/deepseek-v3.2_reasoning-auto,Chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,5,-0.8593751004902181,-0.6713237350378123,0.18805136545240586,1.963786360566373,6.537197090327182,-3.0841311137834895,3.4530659765436926,0.5069669010979548,1.6551022751207642,-2.0524626420491976,-2.5594295431471523,13.26244554610677,0.014179237516840089,2,2,0.47368421052631576,0.7368421052631579,2.4128073787456774,4.124389711581505,0.5874026063322637,1.5094200053302878,0.9444444444444444,0.5555555555555556,0.2319885032667545,0.902100767662995,0.7611153486012026,0.5,0.5,7,5.34670439344639,-2.085303341288591,-7.432007734734981,2.450604667452199,10.254699396044053,-4.907995002597662,5.34670439344639,1.6041646961610876,-0.9177172999825725,-1.3730309187271785,-2.977195614888266,24.388501429912424,0.3047340877459427,4.0,5.0,0.0,0.6842105263157895,2.8226916613090713,7.432007734734981,1.8243914409363051,2.1603406480201244,0.7777777777777778,0.0,0.7322621795500561,0.8986047025143176,1.0702573894699907,0.45,0.55,-1.7352450246004754,4.282783103883727,-3.149224630851254,3.693084851037291,12,0.5,0.42857142857142855
recGFKDUd8qgz81Zl,gpqa-diamond,deepseek/deepseek-v3.2_reasoning-auto,Physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,8,-2.176669213692553,-5.693702633422903,-3.5170334197303497,2.026025858086595,10.361478338463552,-5.693702633422903,4.667775705040649,-0.05192020690373354,0.36357269680970206,0.6754044813617424,0.7273246882654759,18.94791994154106,0.18561580535389915,3,2,0.8421052631578947,1.0,0.0,10.361478338463552,1.6101392022491723,3.986875093354908,0.7777777777777778,0.9444444444444444,0.4957594873960745,0.8637901507490783,0.5520904348734665,0.75,0.25,2,4.498365258039836,-4.498365258039836,-8.996730516079673,2.730404153265098,8.996730516079673,-4.498365258039836,4.498365258039836,3.077828860764099,-0.23675606621262255,-3.314584926976721,-6.39241378774082,8.996730516079673,1.0,0.0,1.0,0.0,1.0,0.0,8.996730516079673,-0.47351213242524537,0.47351213242524715,0.05555555555555555,0.7777777777777778,5.921189464667501e-16,1.1837803310631148,1.1837803310631148,0.5,0.5,2.8853991118439017,13.07746700330664,4.080736487226968,-1.8247875944550707,10,0.5,1.0
reczjcMtrB1YGS2fO,gpqa-diamond,deepseek/deepseek-v3.2_reasoning-auto,Physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,29,-0.020093580855818416,-2.449839486803658,-2.42974590594784,1.9321063659089404,9.060732168150833,-4.144755487965888,4.915976680184945,-0.2769083462567936,0.7527802713255008,-0.3990607913561866,-0.12215244509939299,41.10603709255878,0.0591092228247827,12,12,0.10526315789473684,0.21052631578947367,1.69491600116223,7.365816166988603,6.079869435726722,5.1353469480773715,0.05555555555555555,0.1111111111111111,3.8258422523100757,0.6977409135249838,0.6509039771577921,0.4,0.6,2,1.1549913510232734,-1.1549913510232734,-2.309982702046547,0.701053160630489,2.309982702046547,-1.1549913510232734,1.1549913510232734,0.7902572401738187,-0.06078901847490908,-0.8510462586487278,-1.6413034988225466,2.309982702046547,1.0,0.0,1.0,0.0,1.0,0.0,2.309982702046547,-0.12157803694981806,0.1215780369498185,0.6111111111111112,0.7777777777777778,9.868649107779169e-17,0.30394509237454564,0.3039450923745456,0.5,0.5,1.4191731395102416,5.024003977337173,2.7140212752906265,-8.193367964083357,31,0.09359605911330049,1.0
recmI7EiLv72PxmYK,gpqa-diamond,deepseek/deepseek-v3.2_reasoning-auto,Physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,15,0.25715307675584287,-4.477058378265047,-4.7342114550208905,2.286516072602593,8.8385767242475,-4.477058378265047,4.361518345982454,0.15065270655722804,0.4442412875186162,-0.6229561218665753,-0.7736088284238034,42.628363915865556,0.11105777984734941,9,7,0.21052631578947367,1.0,0.0,8.8385767242475,8.69695960031636,5.04825102878541,0.16666666666666666,1.0,3.130850506590887,0.9406948994160915,0.9193688380495185,0.6,0.4,4,1.6622930577844093,-3.083266835899658,-4.745559893684067,2.0293480933362735,7.05401224557642,-3.083266835899658,3.9707454096767623,-0.5185273804735644,1.1762381062889298,-0.14409506690948262,0.3744323135640818,18.085746350500667,0.26239226193464205,2.0,3.0,0.6842105263157895,1.0,0.0,7.05401224557642,1.153309923100367,1.1756687075960714,0.5555555555555556,1.0,0.23384603888237784,0.9545107688428921,0.767540534880359,0.55,0.45,0.6963887650061503,6.835740201055607,2.09018030737154,-4.357114785654236,19,0.21904761904761905,0.5
recPzW1WqRnPs57D6,gpqa-diamond,deepseek/deepseek-v3.2_reasoning-auto,Physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,True,,,,22,-2.5166168173352768,2.2833772815701314,4.799994098905408,2.509343825283669,8.812598548124274,-4.031492443648394,4.78110610447588,-0.17413798379921927,0.1530440106742639,0.10487722934520079,0.27901521314442007,63.07843394612031,0.07609564471758157,14,11,0.5263157894736842,0.5789473684210527,6.314869725218525,2.4977288229057484,6.7987531209538385,8.812598548124274,0.4444444444444444,0.5555555555555556,6.250519921043779,1.1385915448542359,1.1145112666444104,0.45,0.55,2,1.2942444505511457,-1.2942444505511457,-2.5884889011022914,0.7855765862519157,2.5884889011022914,-1.2942444505511457,1.2942444505511457,0.8855356766928891,-0.068118128976376,-0.9536538056692652,-1.8391894823621544,2.5884889011022914,1.0,0.0,1.0,0.0,1.0,0.0,2.5884889011022914,-0.13623625795275185,0.1362362579527523,0.8888888888888888,0.0,1.4802973661668753e-16,0.3405906448818804,0.34059064488188034,0.5,0.5,1.5797095253264866,0.5905766943075008,-1.9979122067947905,-7.513064745126847,24,0.1341991341991342,1.0
