id,subject,failure_type,true_step_index,step_index,target,n_steps,step_pos,remaining_steps,slod_value,slod_centered,slod_from_start,slod_to_end,delta_prev,delta_next,abs_delta_prev,abs_delta_next,curvature,fall_from_peak,rebound_from_trough,is_peak_so_far,is_trough_so_far,reasoning_range,reasoning_monotonicity,reasoning_total_variation,reasoning_direction_changes,reasoning_curvature_abs_mean,reasoning_n_chunks,reasoning_peak_pos,reasoning_trough_pos,fold,prob_responsible
GPT-4o_001_alfworld_task_001,alfworld,memory,15,0,0,30,0.0,29.0,2.5934692764757443,2.599784401533067,0.0,-2.7874984050346256,0.0,-5.283450693312268,0.0,5.283450693312268,-5.283450693312268,0.0,0.0,1.0,1.0,8.888225795818087,0.049248464634431804,56.60071691018284,14,5.529388352589721,30,0.10526315789473684,0.3684210526315789,4,0.7335931375969755
GPT-4o_001_alfworld_task_001,alfworld,memory,15,1,0,30,0.034482758620689655,28.0,-2.689981416836524,-2.6836662917792014,-5.283450693312268,2.4959522882776426,-5.283450693312268,-2.0912261847456826,5.283450693312268,2.0912261847456826,3.1922245085665857,5.283450693312268,0.0,0.0,1.0,8.888225795818087,0.049248464634431804,56.60071691018284,14,5.529388352589721,30,0.10526315789473684,0.3684210526315789,4,0.585595653582868
GPT-4o_001_alfworld_task_001,alfworld,memory,15,2,0,30,0.06896551724137931,27.0,-4.7812076015822065,-4.774892476524884,-7.374676878057951,4.587178473023325,-2.0912261847456826,9.80006751394109,2.0912261847456826,9.80006751394109,11.891293698686773,7.374676878057951,0.0,0.0,1.0,8.888225795818087,0.049248464634431804,56.60071691018284,14,5.529388352589721,30,0.10526315789473684,0.3684210526315789,4,0.5090464425360537
GPT-4o_001_alfworld_task_001,alfworld,memory,15,3,0,30,0.10344827586206896,26.0,5.018859912358884,5.025175037416207,2.42539063588314,-5.212889040917766,9.80006751394109,-2.7517053317433664,9.80006751394109,2.7517053317433664,-12.551772845684457,0.0,9.80006751394109,1.0,0.0,8.888225795818087,0.049248464634431804,56.60071691018284,14,5.529388352589721,30,0.10526315789473684,0.3684210526315789,4,0.7375484117801872
GPT-4o_001_alfworld_task_001,alfworld,memory,15,4,0,30,0.13793103448275862,25.0,2.267154580615518,2.2734697056728406,-0.3263146958602263,-2.4611837091743993,-2.7517053317433664,-4.911437660760079,2.7517053317433664,4.911437660760079,-2.1597323290167125,2.7517053317433664,7.0483621821977245,0.0,0.0,8.888225795818087,0.049248464634431804,56.60071691018284,14,5.529388352589721,30,0.10526315789473684,0.3684210526315789,4,0.5151256712785695
GPT-4o_001_alfworld_task_001,alfworld,memory,15,5,0,30,0.1724137931034483,24.0,-2.644283080144561,-2.6379679550872384,-5.237752356620305,2.4502539515856796,-4.911437660760079,-0.10547149404287381,4.911437660760079,0.10547149404287381,4.805966166717205,7.663142992503445,2.1369245214376456,0.0,0.0,8.888225795818087,0.049248464634431804,56.60071691018284,14,5.529388352589721,30,0.10526315789473684,0.3684210526315789,4,0.6679458894601424
GPT-4o_001_alfworld_task_001,alfworld,memory,15,6,0,30,0.20689655172413793,23.0,-2.7497545741874347,-2.743439449130112,-5.343223850663179,2.5557254456285534,-0.10547149404287381,2.7000830377655376,0.10547149404287381,2.7000830377655376,2.8055545318084114,7.768614486546319,2.0314530273947717,0.0,0.0,8.888225795818087,0.049248464634431804,56.60071691018284,14,5.529388352589721,30,0.10526315789473684,0.3684210526315789,4,0.6812006702541398
GPT-4o_001_alfworld_task_001,alfworld,memory,15,7,0,30,0.2413793103448276,22.0,-0.049671536421897144,-0.04335641136457476,-2.6431408128976415,-0.14435759213698418,2.7000830377655376,2.5916411259518455,2.7000830377655376,2.5916411259518455,-0.10844191181369212,5.0685314487807815,4.731536065160309,0.0,0.0,8.888225795818087,0.049248464634431804,56.60071691018284,14,5.529388352589721,30,0.10526315789473684,0.3684210526315789,4,0.6104563899673972
GPT-4o_001_alfworld_task_001,alfworld,memory,15,8,0,30,0.27586206896551724,21.0,2.5419695895299483,2.548284714587271,-0.051499686945795986,-2.7359987180888297,2.5916411259518455,-2.265053654508847,2.5916411259518455,2.265053654508847,-4.856694780460693,2.476890322828936,7.323177191112155,0.0,0.0,8.888225795818087,0.049248464634431804,56.60071691018284,14,5.529388352589721,30,0.10526315789473684,0.3684210526315789,4,0.5478310775860734
GPT-4o_001_alfworld_task_001,alfworld,memory,15,9,0,30,0.3103448275862069,20.0,0.27691593502110123,0.28323106007842364,-2.316553341454643,-0.47094506357998256,-2.265053654508847,1.970628460327358,2.265053654508847,1.970628460327358,4.235682114836205,4.741943977337783,5.058123536603308,0.0,0.0,8.888225795818087,0.049248464634431804,56.60071691018284,14,5.529388352589721,30,0.10526315789473684,0.3684210526315789,4,0.5626969146216799
