id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,exit_status,premature_exit_score,premature_exit_flag,rambling_overlong_score,rambling_overlong_flag,thrashing_score,thrashing_flag,no_commitment_score,no_commitment_flag,derailment_late_score,derailment_late_flag,answer_drift_score,answer_drift_flag,answer_meandering_score,answer_meandering_flag,answer_volatility_score,answer_volatility_flag,answer_uncommitted_score,answer_uncommitted_flag,answer_overrange_score,answer_overrange_flag,truncation_abort_score,truncation_abort_flag
gsm8k-32,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-5.0,0.0,5.0,0.0,2.0,0.0,-0.6803653025486459,0.0,2.484906649788,1.0,,,,,,,,,,,,
gsm8k-45,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-5.0,0.0,5.0,0.0,1.0,0.0,-0.5277777777777779,0.0,2.0064786805682626,1.0,,,,,,,,,,,,
gsm8k-56,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-12.0,0.0,12.0,1.0,7.0,1.0,-0.1391754315648673,0.0,0.0,0.0,,,,,,,,,,,,
gsm8k-61,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-6.0,0.0,6.0,0.0,2.0,0.0,-0.6299887424979919,0.0,1.91238745701667,1.0,,,,,,,,,,,,
gsm8k-79,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-3.0,1.0,3.0,0.0,1.0,0.0,-0.20713487670732977,0.0,0.48550781578170055,0.0,,,,,,,,,,,,
gsm8k-80,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-4.0,0.0,4.0,0.0,2.0,0.0,-0.10422152031015576,0.0,1.2141316487660778,0.0,,,,,,,,,,,,
gsm8k-84,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-5.0,0.0,5.0,0.0,0.0,0.0,-0.9999999999999998,0.0,2.0149030205422642,1.0,,,,,,,,,,,,
gsm8k-99,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-6.0,0.0,6.0,0.0,3.0,0.0,-0.20185994066775031,0.0,0.8114048732855141,0.0,,,,,,,,,,,,
gsm8k-113,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-7.0,0.0,7.0,0.0,5.0,1.0,-0.043832436449524614,0.0,0.1639084477092938,0.0,,,,,,,,,,,,
gsm8k-115,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-5.0,0.0,5.0,0.0,1.0,0.0,-0.7684564347909613,0.0,1.9095425048844388,1.0,,,,,,,,,,,,
gsm8k-136,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-4.0,0.0,4.0,0.0,1.0,0.0,-0.3154034608884408,0.0,0.0,0.0,,,,,,,,,,,,
gsm8k-139,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,0,final_answer_correct,False,False,,-9.0,0.0,9.0,1.0,4.0,1.0,-0.0361494583519738,0.0,0.5755477465794273,0.0,,,,,,,,,,,,
gsm8k-211,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-6.0,0.0,6.0,0.0,2.0,0.0,-0.6692695043367187,0.0,2.4383866341531073,1.0,,,,,,,,,,,,
gsm8k-229,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-6.0,0.0,6.0,0.0,1.0,0.0,-0.55766358849538,0.0,1.53645179343529,0.0,,,,,,,,,,,,
gsm8k-230,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-7.0,0.0,7.0,0.0,3.0,0.0,-0.0027244870278905625,0.0,0.015978484354333355,0.0,,,,,,,,,,,,
gsm8k-250,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-5.0,0.0,5.0,0.0,1.0,0.0,-0.2346632155526508,0.0,0.8586616190375185,0.0,,,,,,,,,,,,
gsm8k-251,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-5.0,0.0,5.0,0.0,2.0,0.0,-5.553477162195264e-17,1.0,1.6469263928348399,1.0,,,,,,,,,,,,
gsm8k-259,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-4.0,0.0,4.0,0.0,1.0,0.0,-0.11398930224401907,0.0,0.0,0.0,,,,,,,,,,,,
gsm8k-271,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-6.0,0.0,6.0,0.0,3.0,0.0,-0.09298476318944186,0.0,0.0,0.0,,,,,,,,,,,,
gsm8k-276,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-4.0,0.0,4.0,0.0,2.0,0.0,-1.4031809420695407e-16,1.0,0.4185783968959317,0.0,,,,,,,,,,,,
gsm8k-289,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-8.0,0.0,8.0,1.0,4.0,1.0,-0.3203954843402538,0.0,0.9665977628638305,0.0,,,,,,,,,,,,
gsm8k-296,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-5.0,0.0,5.0,0.0,3.0,0.0,-0.22730149348429676,0.0,0.9315582040049436,0.0,,,,,,,,,,,,
gsm8k-311,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-5.0,0.0,5.0,0.0,1.0,0.0,-0.4818694358013027,0.0,1.5686159179138455,0.0,,,,,,,,,,,,
gsm8k-343,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-4.0,0.0,4.0,0.0,1.0,0.0,-0.3375162262562239,0.0,1.2527629684953678,0.0,,,,,,,,,,,,
gsm8k-346,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-5.0,0.0,5.0,0.0,3.0,0.0,-0.2508829094536832,0.0,1.0986122886681096,0.0,,,,,,,,,,,,
gsm8k-378,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-7.0,0.0,7.0,0.0,4.0,1.0,-0.3241044729923111,0.0,0.0,0.0,,,,,,,,,,,,
gsm8k-387,processbench,gsm8k,gsm8k,Qwen2.5-7B-Instruct,,1,final_answer_correct,True,True,,-5.0,0.0,5.0,0.0,2.0,0.0,-0.07776132929227447,0.0,0.23891621400128688,0.0,,,,,,,,,,,,
