id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,exit_status,premature_exit_score,premature_exit_flag,rambling_overlong_score,rambling_overlong_flag,thrashing_score,thrashing_flag,no_commitment_score,no_commitment_flag,derailment_late_score,derailment_late_flag,answer_drift_score,answer_drift_flag,answer_meandering_score,answer_meandering_flag,answer_volatility_score,answer_volatility_flag,answer_uncommitted_score,answer_uncommitted_flag,answer_overrange_score,answer_overrange_flag,truncation_abort_score,truncation_abort_flag
078d0957-0a51-46be-b820-da8f749b30b5,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-29.0,0.0,29.0,0.0,10.0,0.0,-0.0974651191039449,0.0,0.0,0.0,4.386290699261075,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-11.601998875570835,0.0,,
4ee82eb3-a457-42c5-9c62-5730d41f67a6,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,-38.0,0.0,38.0,0.0,12.0,0.0,-0.06150142428053558,0.0,7.408149112453708,0.0,5.143213586482908,0.0,0.0,0.0,-0.13501491762909357,0.0,-1.0,0.0,-7.856954519681956,0.0,,
ecb58594-7fd9-4a94-b799-0f1c13acb752,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-29.0,0.0,29.0,0.0,12.0,0.0,-0.0021600422161381695,0.0,4.557875782093475,0.0,2.2982495837953003,0.0,0.0,0.0,-0.12854083205978517,0.0,-1.0,0.0,-10.936392312090796,0.0,,
239c543b-7543-445a-b492-89c994b9ba7c,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,-64.0,0.0,64.0,0.0,12.0,0.0,-0.0014144807219398006,1.0,8.07857242836207,0.0,7.339415764215396,0.0,0.0,0.0,-0.39023963151832586,0.0,-1.0,0.0,-5.357833045710265,0.0,,
11c1fcc0-bcad-4507-951b-550e19f1e2aa,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,-52.0,0.0,52.0,0.0,11.0,0.0,-0.1216999253799097,0.0,9.466678753645056,1.0,9.577465409899524,1.0,2.0,1.0,1.1283232457022132,1.0,-0.2574023754634528,0.0,-1.5589022121755427,1.0,,
4a737e9f-5afd-4a14-a17b-c468cda1a8bb,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-47.0,0.0,47.0,0.0,13.0,0.0,-0.048477895881168014,0.0,4.918613336351156,0.0,5.21470930892162,0.0,0.0,0.0,-0.39633705674612063,0.0,-1.0,0.0,-6.401659355257767,0.0,,
22f5a060-b2ba-4d68-8ad1-cbcbd58a788e,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-29.0,0.0,29.0,0.0,14.0,0.0,-0.031375505477694715,0.0,3.856538533304894,0.0,2.806489614577689,0.0,0.0,0.0,0.007813511371170395,0.0,-1.0,0.0,-12.198924849924726,0.0,,
f040ed81-6802-4359-beff-42e319c1b0f1,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-77.0,0.0,77.0,0.0,9.0,0.0,-0.050390187344185364,0.0,0.0660424190652904,0.0,2.4753832687858726,0.0,0.0,0.0,-0.14519343340847612,0.0,-1.0,0.0,-9.327893927119572,0.0,,
8b695bb3-ea3c-4372-9222-9f0b79a68b6c,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,,-49.0,0.0,49.0,0.0,14.0,0.0,-0.07745905471126474,0.0,6.222524571890122,0.0,0.44833414079227296,0.0,1.0,0.0,0.7753341848837434,1.0,-0.003416577871470372,1.0,-2.806235763123027,0.0,,
3d762ba1-3958-453b-b34e-fe24c2822994,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,0,is_correct,False,,,-102.0,0.0,102.0,0.0,11.0,0.0,-0.0800417318485085,0.0,5.16297346409783,0.0,7.130781350336417,0.0,0.0,0.0,-0.39071305139119605,0.0,-1.0,0.0,-2.8966712817352445,0.0,,
eec8840a-2d00-4e70-b043-0da51bd1b288,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-56.0,0.0,56.0,0.0,14.0,0.0,-0.0016698970834647302,0.0,2.8612150575831885,0.0,2.329695070220769,0.0,0.0,0.0,-0.2679408255303519,0.0,-1.0,0.0,-7.506027808853521,0.0,,
84b13a21-19c8-47a2-8661-a1b59f1062f5,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-43.0,0.0,43.0,0.0,13.0,0.0,-0.08215899159088753,0.0,1.7383211325518912,0.0,0.4345864883756576,0.0,0.0,0.0,0.13101396808624144,0.0,-1.0,0.0,-7.658675256765811,0.0,,
70929247-a356-4a12-8534-49fd885f0c3e,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,-43.0,0.0,43.0,0.0,9.0,0.0,-0.05518218803990467,0.0,4.682199339701993,0.0,4.8868557018286864,0.0,0.0,0.0,-0.3960540695902397,0.0,-1.0,0.0,-4.3639497149112145,0.0,,
6646019d-bda1-4b1c-83ac-7953e853effd,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,-54.0,0.0,54.0,0.0,14.0,0.0,-0.04412266164078684,0.0,1.136462207848604,0.0,0.07859831255623462,0.0,0.0,0.0,-0.2740591441681075,0.0,-1.0,0.0,-6.953314640649747,0.0,,
23cb57a5-1c57-4f6e-8205-7ffb6116a16a,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-85.0,0.0,85.0,0.0,15.0,1.0,-0.049109471158284006,0.0,2.8097782677796483,0.0,4.9103713876404775,0.0,0.0,0.0,0.12217310105430768,0.0,-1.0,0.0,-10.280378691421227,0.0,,
19962a30-eaf9-4b7e-86c7-17c02cdb01bd,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,-81.0,0.0,81.0,0.0,9.0,0.0,-0.01451893257439662,0.0,6.881904525485981,0.0,7.021305563375819,0.0,1.0,0.0,0.23269324251488932,0.0,-0.5463284043372216,0.0,-2.93032915220412,0.0,,
af36a1cb-5949-4385-93a0-1f875500c34a,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,biology,,deepseek/deepseek-v3.2,1,is_correct,True,,,-91.0,0.0,91.0,0.0,12.0,0.0,-0.0004275455532728614,1.0,2.0039207148694,0.0,4.899363079160221,0.0,0.0,0.0,-0.39598745875364205,0.0,-1.0,0.0,-4.164778923407887,0.0,,
b188cad8-92b9-4c72-98a2-b78e04b764f1,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-52.0,0.0,52.0,0.0,14.0,0.0,-0.10537746030710264,0.0,0.0,0.0,4.921550603624116,0.0,2.0,1.0,1.1598218211394435,1.0,-0.00962536574098885,1.0,-4.310805213363725,0.0,,
6681ea07-9b3a-4a71-9b31-a88212189f27,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-69.0,0.0,69.0,0.0,9.0,0.0,-0.07626013367315529,0.0,4.359608628882893,0.0,2.3286771161431936,0.0,0.0,0.0,0.2679462454313821,0.0,-1.0,0.0,-7.6518115538584865,0.0,,
4195adea-9fa5-4f25-91ef-ebd6c57cfb88,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,-122.0,0.0,122.0,0.0,11.0,0.0,-0.008254645218668675,0.0,1.8654561151235631,0.0,7.129625802352109,0.0,0.0,0.0,0.3907191953695337,0.0,-1.0,0.0,-6.558583083798677,0.0,,
bdb3fc5f-9374-4e37-9af9-6036e3e29093,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,physics,,deepseek/deepseek-v3.2,0,is_correct,False,,,-144.0,0.0,144.0,1.0,11.0,0.0,-0.07894556532373553,0.0,10.36816186418222,1.0,9.474004212859239,1.0,1.0,0.0,0.23385743435759787,0.0,-0.53903072059892,0.0,-4.114905562399056,0.0,,
85b4f862-d881-4a79-8c5d-3e927b486b71,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,0,is_correct,False,,,-60.0,0.0,60.0,0.0,10.0,0.0,-0.13347104495710185,0.0,1.5831866970924207,0.0,2.3419751910904125,0.0,0.0,0.0,-0.005817244687485637,0.0,-1.0,0.0,-10.20553053947097,0.0,,
f3ba1aae-2fc3-4d9b-a5a3-42bb91de4d7d,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,physics,,deepseek/deepseek-v3.2,0,is_correct,False,,,-78.0,0.0,78.0,0.0,12.0,0.0,-0.112165414526529,0.0,1.549470193224935,0.0,2.653841737268575,0.0,1.0,0.0,0.8411166229571041,1.0,-0.2347147039729999,0.0,-2.8434431459807143,0.0,,
36c373f1-468f-4bba-a8d9-5a73a3be5876,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,chemistry,,deepseek/deepseek-v3.2,1,is_correct,True,,,-8.0,1.0,8.0,0.0,4.0,0.0,-0.20749736292183577,0.0,7.592750966049735,0.0,2.6516379513607298,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-12.747137081316183,0.0,,
4225f097-0cee-4e43-b5b9-6efbab4c3447,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,physics,,deepseek/deepseek-v3.2,1,is_correct,True,,,-53.0,0.0,53.0,0.0,11.0,0.0,-0.006429644740471511,0.0,3.304317073424966,0.0,2.8273871854618164,0.0,0.0,0.0,-0.13096881553755102,0.0,-1.0,0.0,-9.984163688923871,0.0,,
90ddb7c3-4bf1-43b6-820a-c89f3858781a,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,biology,,deepseek/deepseek-v3.2,1,is_correct,True,,,-60.0,0.0,60.0,0.0,12.0,0.0,-0.09090793251130168,0.0,1.680652704531278,0.0,2.445943062813029,0.0,0.0,0.0,-0.12795264789530614,0.0,-1.0,0.0,-9.48253814072162,0.0,,
e1b0b588-915d-46ad-990e-ba5aa554053e,frontierscience,deepseek/deepseek-v3.2_reasoning-auto,physics,,deepseek/deepseek-v3.2,0,is_correct,False,,,-34.0,0.0,34.0,0.0,12.0,0.0,-0.18626259256984473,0.0,8.48696069413273,1.0,7.133717960319455,0.0,0.0,0.0,-0.11698218715478204,0.0,-1.0,0.0,-8.07082022244849,0.0,,
