id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,rubric_score,has_answer_chunks,error_step_index,error_step_position,exit_status,reasoning_n_chunks,reasoning_start,reasoning_end,reasoning_end_minus_start,reasoning_std,reasoning_range,reasoning_min,reasoning_max,reasoning_early_mean,reasoning_mid_mean,reasoning_late_mean,reasoning_late_minus_early,reasoning_total_variation,reasoning_monotonicity,reasoning_direction_changes,reasoning_zero_crossings,reasoning_peak_pos,reasoning_trough_pos,reasoning_rebound_from_trough,reasoning_fall_from_peak,reasoning_max_rise,reasoning_max_drop,reasoning_max_rise_pos,reasoning_max_drop_pos,reasoning_curvature_abs_mean,reasoning_positive_mass,reasoning_negative_mass,reasoning_time_positive,reasoning_time_negative,answer_n_chunks,answer_start,answer_end,answer_end_minus_start,answer_std,answer_range,answer_min,answer_max,answer_early_mean,answer_mid_mean,answer_late_mean,answer_late_minus_early,answer_total_variation,answer_monotonicity,answer_direction_changes,answer_zero_crossings,answer_peak_pos,answer_trough_pos,answer_rebound_from_trough,answer_fall_from_peak,answer_max_rise,answer_max_drop,answer_max_rise_pos,answer_max_drop_pos,answer_curvature_abs_mean,answer_positive_mass,answer_negative_mass,answer_time_positive,answer_time_negative,answer_minus_reasoning_mean,answer_start_minus_reasoning_end,answer_end_minus_reasoning_end,answer_range_minus_reasoning_range,total_n_chunks,reasoning_pair_density,answer_pair_density
0a1877af-e331-40b9-b9a3-c1a06dd51ec5,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,0.425,True,,,,18,2.7522461534650398,-0.3086282117642241,-3.060874365229264,2.129248899815675,7.638831438093822,-4.583091330223421,3.055740107870401,-0.16197385450371724,0.1362687932921794,-0.013305185278553297,0.14866866922516395,47.26602757015376,0.06475844327484927,11.0,7.0,0.8947368421052632,0.47368421052631576,4.274463118459196,3.3643683196346252,4.439837205951164,6.845778842611709,0.1111111111111111,0.9444444444444444,4.039907372983539,0.7705219769163374,0.7835103039239416,0.65,0.35,27,-4.650418318103956,-0.2013427235723984,4.449075594531557,2.6722495589540998,10.984241616699673,-7.031409952021303,3.9528316646783717,-0.025525412370183638,-1.199187928458276,0.8075760024490105,0.8331014148191942,68.1543997589888,0.0652793599571651,13.0,14.0,0.7368421052631579,0.42105263157894735,6.830067228448904,4.1541743882507705,9.220809130380102,9.384866727540816,0.4444444444444444,0.3888888888888889,6.897267853766722,0.9193597737654573,1.1057366423207147,0.45,0.55,0.32623161591472005,-4.015558490425011,0.43351710410654576,2.4507809167538745,45,0.11764705882352941,0.10826210826210826
1567b1bb-e3e5-44e5-abb8-b58e2626f468,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,chemistry,,deepseek/deepseek-v3.2,0,is_correct,False,,0.05,True,,,,8,1.7995525106730028,1.6258274324292614,-0.1737250782437414,2.03780752498449,7.192710599902708,-5.393158089229705,1.7995525106730028,-0.4849360652965216,-1.1469498972836256,1.415689474317437,1.9006255396139586,21.151576252175943,0.008213339572074192,5.0,4.0,0.0,0.42105263157894735,7.0189855216589665,0.1737250782437414,2.673088466270899,2.5926021204978786,0.5,0.3333333333333333,0.8830607386217265,0.76541321115657,0.9118664557643905,0.55,0.45,32,-4.524659295762929,0.26408526715515424,4.788744562918083,2.3522776558889356,11.234273284631705,-4.524659295762929,6.709613988868777,-0.06217806907538227,0.05170534760417305,0.24274188451834378,0.30491995359372603,54.87955311961909,0.08725917560735635,15.0,15.0,0.42105263157894735,0.0,4.788744562918083,6.445528721713623,7.6732591028190145,7.384351711797244,0.3888888888888889,0.4444444444444444,5.398832152424767,0.8382348261849852,0.7690777133444053,0.5,0.5,-1.047144844076049,-7.197631572268239,-2.408887009350156,4.539033616781541,40,0.42857142857142855,0.06854838709677419
2db1b6e6-c019-4ce3-9b53-2292f7b2c38c,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,physics,,deepseek/deepseek-v3.2,0,is_correct,False,,0.5,True,,,,11,2.7819858828698805,2.2785430298523273,-0.5034428530175532,3.1846237335447034,11.269863165964725,-5.232167988799133,6.037695177165594,1.7312679069794377,-0.043642724610916596,-2.3240208820771113,-4.055288789056549,46.84276629965017,0.010747504743786086,5.0,6.0,0.3157894736842105,0.7894736842105263,7.51071101865146,3.7591521473132663,6.2759525339557385,5.913149959725908,0.5555555555555556,0.6666666666666666,2.629964641079809,1.3072816518788715,1.4138191026730227,0.45,0.55,12,2.8435425255533753,5.165324361341974,2.321781835788599,2.5923466280139524,9.79814897512307,-4.632824613781096,5.165324361341974,0.5737101420179922,-1.1942668412035982,0.287021223031027,-0.2866889189869652,39.415424226510765,0.05890541282635672,8.0,6.0,1.0,0.631578947368421,9.79814897512307,0.0,5.506344887863815,5.558866125116527,0.5,0.6111111111111112,2.840605930235307,1.0684324679944843,1.1995209458001383,0.4,0.6,0.4247237339422978,0.9897232296433458,3.3115050654319447,-2.4962238155192793,23,0.32727272727272727,0.19696969696969696
30a44280-a888-42bf-913a-208aa47c8772,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,0.3,True,,,,37,0.33897068620976945,-4.611505460360377,-4.950476146570146,2.4134645815812714,8.95577817229519,-4.611505460360377,4.344272711934813,-0.1364286819941515,-0.2242630443534674,-0.7040572319370165,-0.567628549942865,50.17726277679445,0.09865974891040888,13.0,11.0,0.42105263157894735,1.0,0.0,8.95577817229519,5.913271258272919,6.35234655480572,0.6111111111111112,0.4444444444444444,5.048486148449534,0.8104480556440039,1.1479073294467754,0.55,0.45,20,4.4100493503177765,2.273084910329725,-2.1369644399880516,3.578371330719183,15.6237599381014,-7.80483183497011,7.818928103131291,-0.43186490144346434,-1.0841543223291212,1.76868909440135,2.2005539958448144,93.25694208806246,0.02291480282476041,13.0,12.0,0.8421052631578947,0.6842105263157895,10.077916745299834,5.545843192801566,9.694940858823344,7.877992759010517,0.7222222222222222,0.8888888888888888,8.475788274164508,1.4186600402668037,1.4186600402668037,0.5,0.5,0.5697014763495293,9.591256287027683,7.454291847039631,5.502231131999764,57,0.06456456456456457,0.10526315789473684
e5e3780b-d0a6-4a42-b468-2b196bfe4663,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,physics,,deepseek/deepseek-v3.2,0,is_correct,False,,0.18,True,,,,49,-0.06322911000051407,-2.777514030989413,-2.7142849209888986,1.8958448936545198,6.717314000255096,-2.777514030989413,3.9397999692656835,1.2401014135663877,0.9150774452675903,-0.4974088869307239,-1.7375103004971115,38.88286591012118,0.06980670939387655,11.0,8.0,0.3684210526315789,1.0,0.0,6.717314000255096,6.407733159264499,4.9353065537382825,0.16666666666666666,0.1111111111111111,3.5036295970263973,1.1571602967023487,0.5520703621896734,0.65,0.35,22,2.6231850971869046,2.5928598624859407,-0.030325234700963932,2.4431939833531247,8.280135340414276,-3.7073890171583637,4.572746323255912,0.1962961572834679,-0.24634742921103778,0.17341092827897908,-0.022885229004488805,66.17246070776599,0.0004582757596832872,11.0,12.0,0.5263157894736842,0.9473684210526315,6.300248879644304,1.9798864607699715,6.783899878586405,7.035623255240771,0.5,0.5555555555555556,5.885985018186429,1.103073407179826,1.0685680738707817,0.45,0.55,-0.1014933053904415,5.299205822785876,5.268880588084912,-0.303788464237833,71,0.04251700680272109,0.09523809523809523
a1e4e236-3b97-4c36-9cc3-a1711073631e,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,0.15,True,,,,15,2.5746425841328766,-2.514757033098872,-5.089399617231749,2.0959794518064108,6.973035320922632,-3.5364079841509666,3.4366273367716658,0.7297808630827679,-0.934422174247521,0.09516008373143414,-0.6346207793513338,46.79987679659216,0.10874814135413162,8.0,9.0,0.5789473684210527,0.631578947368421,1.0216509510520946,5.951384369870538,5.057762744012106,6.973035320922632,0.5555555555555556,0.6111111111111112,3.930633994329269,0.8660129964016722,0.9090894301899054,0.45,0.55,25,2.4880170911154296,2.719847231869951,0.23183014075452135,2.6666989793225673,9.921270379485792,-5.914221934994534,4.007048444491258,1.5851070322439906,-1.6449186610710171,0.19003063731423617,-1.3950763949297544,58.58359960717497,0.003957253263866159,12.0,10.0,0.15789473684210525,0.3684210526315789,8.634069166864485,1.2872012126213073,7.17927146013554,8.170876811515203,0.6111111111111112,0.6666666666666666,5.327414864716059,1.0903969545749463,1.0543218334701348,0.65,0.35,-0.28227904622877303,4.720495077985529,4.95232521874005,1.9376232093695371,40,0.13333333333333333,0.14333333333333334
676e50c1-cea4-4361-81e1-d4409a23422c,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,0.0,True,,,,55,-2.411940787182088,-5.054313413535171,-2.642372626353083,2.343053245538867,8.360290536292986,-5.054313413535171,3.305977122757814,0.73243372947184,-0.9353105787277965,-0.884771363237531,-1.617205092709371,41.317683290490855,0.06395258436382897,13.0,10.0,0.05263157894736842,1.0,0.0,8.360290536292986,5.717917909939902,7.428258718168744,0.0,0.2777777777777778,3.5974945200132584,0.7707980090645179,1.1072363152753621,0.5,0.5,23,2.1947500163426796,2.5834799244490427,0.3887299081063631,1.8388776961111426,5.616434328381079,-2.8973087222578138,2.7191256061232654,0.07980681130662168,-0.2421946083225705,0.21581350645111538,0.1360066951444937,50.94887589208811,0.007629803431379126,13.0,14.0,0.42105263157894735,0.10526315789473684,5.4807886467068565,0.13564568167422264,4.640073727731864,5.415410570498287,0.3888888888888889,0.4444444444444444,4.911447790798283,0.8092736983722345,0.8013653753924819,0.45,0.55,0.3538327113933833,7.602896141271234,7.991626049377597,-0.26610879505751583,78,0.04579124579124579,0.08695652173913043
0b946e4d-8fc8-4f65-85dc-8fb7fd227a96,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,0.225,True,,,,65,2.7034030786189103,0.04814719213579907,-2.6552558864831113,1.5273622257253463,4.730244469561379,-1.7750390855182052,2.955205384043174,0.7997057017478422,0.04942441122032631,0.36946806212617683,-0.43023763962166534,39.417356321238415,0.06736260709225789,12.0,12.0,0.3157894736842105,0.10526315789473684,1.8231862776540042,2.907058191907375,3.834936348442972,4.532678530289008,0.3888888888888889,0.3333333333333333,3.7374925234303302,0.8911840907426285,0.4831481325659165,0.6,0.4,25,-2.5517897113158865,-0.2234839276988039,2.3283057836170826,1.7813384315124372,5.876528979816822,-3.4845283333410793,2.392000646475743,-0.3609355570638537,-0.17623281713000574,0.24401010852721397,0.6049456655910677,45.09692709922632,0.051628923152438624,11.0,10.0,0.2631578947368421,0.631578947368421,3.2610444056422754,2.615484574174547,4.9836989344115175,4.386817445253426,0.6666666666666666,0.7222222222222222,3.8483223676705887,0.6945283694227928,0.8093342678324795,0.45,0.55,0.25876101966138265,-2.341175883790303,-0.012870100173220322,-2.685266624782244,90,0.035576923076923075,0.09333333333333334
0744af3b-0249-4cbb-978a-a8595f8f9672,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,chemistry,,deepseek/deepseek-v3.2,0,is_correct,False,,0.39,True,,,,78,0.07516729588702813,-2.4797528258919206,-2.554920121778949,1.7166682999053182,6.80222530543743,-4.169363352967788,2.6328619524696415,-0.8587377607575816,0.3677697420864487,-0.9575147526244424,-0.09877699186686084,47.16717336358724,0.05416733587328621,16.0,15.0,0.6842105263157895,0.10526315789473684,1.6896105270758675,5.1126147783615625,5.5974742109585165,5.639206014135148,0.1111111111111111,0.7222222222222222,4.523706672401204,0.47266589980279905,0.9317591321250284,0.45,0.55,49,-0.16815681855133388,2.6314442539396987,2.7996010724910327,1.7665646193201974,6.92832015979357,-4.296875905853871,2.6314442539396987,0.06285659111697475,-0.4563203619372585,-0.9126891995048596,-0.9755457906218343,40.9892451192537,0.06830086927304714,12.0,13.0,1.0,0.8947368421052632,6.92832015979357,0.0,5.697521422965901,5.266843514150643,0.4444444444444444,0.8888888888888888,3.449447471347274,0.4985737511155396,0.9100928307540969,0.45,0.55,0.2447305132647306,2.5563265206053174,5.35592759309635,-0.18420207573694114,127,0.025974025974025976,0.047619047619047616
1b340ded-5f04-4f7f-b8ca-d0887b292332,frontierscience,deepseek/deepseek-v3.2_reasoning-auto_s3,biology,,deepseek/deepseek-v3.2,0,is_correct,False,,0.35,True,,,,22,2.723900145784713,-2.426408342393413,-5.150308488178126,2.723192237004407,8.091667198333555,-3.9363182781794746,4.155348920154081,-0.11151095400220123,0.7747735364128988,-0.787776596989724,-0.6762656429875228,65.06887846328256,0.07915164068924858,11.0,9.0,0.42105263157894735,0.8421052631578947,1.5099099357860615,6.5817572625474945,7.0698722242501155,6.412153477854549,0.05555555555555555,0.9444444444444444,5.978706624737878,1.239494089490599,1.243685164743772,0.55,0.45,15,2.2800593455995197,2.198649282551924,-0.08141006304759557,2.227959389406676,7.032991265035967,-3.7005327693903283,3.332458495645639,0.28553163621389677,-0.183122928130583,-0.07146715864751507,-0.35699879486141184,44.99332713500029,0.0018093808178116864,10.0,10.0,0.5789473684210527,0.631578947368421,5.899182051942253,1.133809213093715,5.463892361711734,7.032991265035967,1.0,0.6111111111111112,3.7504686474066395,1.0237900887601756,1.0093871885252703,0.5,0.5,0.5113660523580182,5.217833740350951,5.136423677303355,-3.146827367248431,37,0.12121212121212122,0.14285714285714285
