id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,rubric_score,has_answer_chunks,error_step_index,error_step_position,exit_status,reasoning_n_chunks,reasoning_start,reasoning_end,reasoning_end_minus_start,reasoning_std,reasoning_range,reasoning_min,reasoning_max,reasoning_early_mean,reasoning_mid_mean,reasoning_late_mean,reasoning_late_minus_early,reasoning_total_variation,reasoning_monotonicity,reasoning_direction_changes,reasoning_zero_crossings,reasoning_peak_pos,reasoning_trough_pos,reasoning_rebound_from_trough,reasoning_fall_from_peak,reasoning_max_rise,reasoning_max_drop,reasoning_max_rise_pos,reasoning_max_drop_pos,reasoning_curvature_abs_mean,reasoning_positive_mass,reasoning_negative_mass,reasoning_time_positive,reasoning_time_negative,answer_n_chunks,answer_start,answer_end,answer_end_minus_start,answer_std,answer_range,answer_min,answer_max,answer_early_mean,answer_mid_mean,answer_late_mean,answer_late_minus_early,answer_total_variation,answer_monotonicity,answer_direction_changes,answer_zero_crossings,answer_peak_pos,answer_trough_pos,answer_rebound_from_trough,answer_fall_from_peak,answer_max_rise,answer_max_drop,answer_max_rise_pos,answer_max_drop_pos,answer_curvature_abs_mean,answer_positive_mass,answer_negative_mass,answer_time_positive,answer_time_negative,answer_minus_reasoning_mean,answer_start_minus_reasoning_end,answer_end_minus_reasoning_end,answer_range_minus_reasoning_range,total_n_chunks,reasoning_pair_density,answer_pair_density
gsm8k-57,processbench,gsm8k,gsm8k,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,False,0.0,0.0,,8,1.1800503743256754,-0.4336893455942801,-1.6137397199199555,0.4923369514354879,1.9955151186760895,-0.8154647443504142,1.1800503743256754,0.3785054352731621,0.05458839039137723,-0.6008669201481363,-0.9793723554212983,3.112567441120651,0.5184593588561549,3,3,0.0,0.8421052631578947,0.3817753987561341,1.6137397199199555,0.16278048768175202,0.3447354356104645,0.9444444444444444,0.0,0.06676260741412064,0.17099529307972303,0.19967253014157513,0.45,0.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.39285714285714285,
gsm8k-104,processbench,gsm8k,gsm8k,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,False,2.0,0.4,,6,-0.721448033565788,-0.07482086864073566,0.6466271649250523,0.6041172385118835,1.8015891025041633,-0.721448033565788,1.0801410689383752,-0.2778961738689127,0.751120671731793,-0.3704900592841531,-0.09259388541524038,4.095454099534071,0.1578890030774896,2,2,0.42105263157894735,0.0,0.6466271649250523,1.154961937579111,0.38587817599827035,0.3858781759982709,0.3333333333333333,0.7222222222222222,0.08972634489265142,0.29381606661339577,0.23933451014663354,0.45,0.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.4,
gsm8k-201,processbench,gsm8k,gsm8k,Qwen2.5-72B-Instruct,,1,final_answer_correct,True,True,,False,,,,6,-0.311852333516493,-0.2186751086623097,0.09317722485418331,0.5496475462429325,1.8725343159152081,-0.69175042688547,1.1807838890297382,0.02597476126902151,0.4873996940152052,-0.4779393776855549,-0.5039141389545764,3.8382458566845994,0.024275991776792523,2,2,0.42105263157894735,0.7894736842105263,0.4730753182231603,1.399458997692048,0.36875683697859607,0.33792226726262153,0.2777777777777778,0.5555555555555556,0.08271209479747464,0.24367137614251616,0.2073721300987033,0.35,0.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.5333333333333333,
gsm8k-204,processbench,gsm8k,gsm8k,Qwen2.5-72B-Instruct,,1,final_answer_correct,True,True,,False,,,,10,0.8284836579786259,0.33786074153015444,-0.49062291644847145,0.4126402297651816,1.358687820329251,-0.5302041623506252,0.8284836579786259,0.27639837835179565,-0.22425842584065325,-0.16314085683394533,-0.439539235185741,3.3608867602085195,0.14598019851702226,3,4,0.0,0.8947368421052632,0.8680649038807796,0.49062291644847145,0.4340324519403898,0.36259003048716554,0.9444444444444444,0.16666666666666666,0.11878502134401196,0.1547759844294514,0.18546925810073517,0.35,0.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.2222222222222222,
gsm8k-207,processbench,gsm8k,gsm8k,Qwen2.5-72B-Instruct,,1,final_answer_correct,True,True,,False,,,,6,1.2408542972387566,-0.44279980660137624,-1.683654103840133,0.6356837878775092,2.126225017177048,-0.8853707199382914,1.2408542972387566,0.5095124823566687,-0.16247236187066474,-0.5868925682562315,-1.0964050506129002,4.025911329932482,0.4182044674760309,3,3,0.0,0.631578947368421,0.4425709133369152,1.683654103840133,0.24285256656975324,0.4692213205758353,0.2777777777777778,0.5555555555555556,0.10308502233003541,0.2580006745389816,0.31260440284574964,0.45,0.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.5333333333333333,
gsm8k-212,processbench,gsm8k,gsm8k,Qwen2.5-72B-Instruct,,1,final_answer_correct,True,True,,False,,,,4,1.4479285524698082,-0.5520488178557807,-1.999977370325589,0.7943650346617778,2.510605634177608,-1.0626770817078002,1.4479285524698082,0.8545145147614761,-0.535759469364269,-0.7648105944607888,-1.619325109222265,3.021233898029628,0.6619736961212845,1,1,0.0,0.6842105263157895,0.5106282638520194,1.999977370325589,0.08510471064200331,0.20308593198361719,0.7222222222222222,0.5,0.016303994187396018,0.3020688282991181,0.41994774074833224,0.4,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,
gsm8k-218,processbench,gsm8k,gsm8k,Qwen2.5-72B-Instruct,,1,final_answer_correct,True,True,,False,,,,7,1.1713597414956558,0.7745277805321941,-0.39683196096346174,0.5342329670923036,1.821087084322575,-0.6497273428269194,1.1713597414956558,0.25783470603002107,-0.5737807703924963,0.027219965961861364,-0.2306147400681597,3.2453422076816887,0.12227738573274798,1,2,0.0,0.5263157894736842,1.4242551233591134,0.39683196096346174,0.3397731881339682,0.3836688255007136,1.0,0.0,0.04336587508377881,0.184384489508651,0.28679962224695893,0.35,0.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.3333333333333333,
gsm8k-227,processbench,gsm8k,gsm8k,Qwen2.5-72B-Instruct,,1,final_answer_correct,True,True,,False,,,,8,1.224805504158367,-0.27068814892651544,-1.4954936530848824,0.48627296557802274,1.8209160535195117,-0.5961105493611447,1.224805504158367,0.3803239433025207,-0.0648087006346438,-0.49334558080284047,-0.8736695241053611,4.592216943038649,0.3256583196383839,5,3,0.0,0.8421052631578947,0.3254224004346293,1.4954936530848824,0.4517256543961642,0.45172565439616386,0.5,0.6666666666666666,0.16849683899328438,0.17921449407055995,0.21678783337765517,0.5,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.42857142857142855,
gsm8k-228,processbench,gsm8k,gsm8k,Qwen2.5-72B-Instruct,,1,final_answer_correct,True,True,,False,,,,7,1.2228870411218373,0.33129751294024906,-0.8915895281815882,0.6581306612662262,2.0669507556537416,-0.8440637145319044,1.2228870411218373,0.6524271702465171,-0.6134844033373474,-0.31809718491369576,-0.9705243551602128,3.2423119831258953,0.2749857301893606,1,2,0.0,0.6842105263157895,1.1753612274721534,0.8915895281815882,0.29831748139338327,0.2940845807927589,0.9444444444444444,0.2222222222222222,0.040734010983533714,0.25134947086877407,0.3331486579246734,0.4,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.5714285714285714,
gsm8k-241,processbench,gsm8k,gsm8k,Qwen2.5-72B-Instruct,,1,final_answer_correct,True,True,,False,,,,5,1.4569641825137205,-0.3347952867143341,-1.7917594692280545,0.6046509106684935,2.1758843084884214,-0.7189201259747009,1.4569641825137205,0.5618955405343218,-0.3934163856265838,-0.5410845522430497,-1.1029800927773716,2.5600091477487883,0.6999035416743278,1,1,0.0,0.7368421052631579,0.3841248392603668,1.7917594692280545,0.0853610753911927,0.3166478730055313,0.9444444444444444,0.0,0.025088989195289024,0.2059171091256645,0.30927477058087105,0.25,0.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.5,
