feature,mean_importance,std_importance
answer_n_chunks,106.9237877368927,78.8258735327281
reasoning_max_rise_pos,64.69195317985205,26.68538275835576
reasoning_zero_crossings,57.08023736840114,22.267243377530946
answer_late_mean,53.398713229084386,46.60332996631552
answer_start_minus_reasoning_end,50.702562231834655,30.234521121196696
reasoning_late_mean,49.614995906245895,25.717704718948532
answer_max,44.97003087596968,39.15832688380151
reasoning_start,41.83130327837425,13.865213822714653
answer_end_minus_start,34.757285370118915,20.984532484727048
reasoning_std,33.03629653333157,24.689621500877745
reasoning_max_drop,27.42487120591104,26.00831866544612
answer_late_minus_early,25.509116264246405,16.35184483543453
answer_early_mean,25.36796188558219,37.181200765531536
answer_minus_reasoning_mean,24.77258026824893,22.725491906266143
reasoning_peak_pos,24.509421034995466,28.93019791082221
answer_max_rise_pos,23.855491068214178,19.580023812207084
reasoning_trough_pos,23.266866246517747,19.719297805578506
reasoning_negative_mass,21.23023853660561,10.593428965253802
reasoning_late_minus_early,20.68265394901391,24.082993638407693
answer_positive_mass,19.9612528708647,42.426059749631044
reasoning_max_rise,19.230995116282685,9.34065457457964
reasoning_direction_changes,19.087951632030308,11.449365135019905
reasoning_max,18.209287444720395,10.724513518570989
answer_curvature_abs_mean,16.147755245864392,14.137594946920872
answer_std,15.65405910871923,24.356767180554172
reasoning_curvature_abs_mean,14.7078685281871,23.097941153050765
answer_total_variation,13.99937351513654,28.34388902301881
reasoning_min,13.494225152961032,14.236400908783
reasoning_range,12.605166394449771,15.038323041081233
answer_max_rise,12.600219349050167,6.537038395567571
reasoning_max_drop_pos,11.902674620319157,4.992184445723117
reasoning_mid_mean,11.549880509835877,7.341867858975339
answer_end,11.097367026785788,9.082723862238014
reasoning_positive_mass,10.726123661699239,6.326893914842473
total_n_chunks,10.093472865628428,12.477699302262977
reasoning_monotonicity,9.703639552369713,12.095696139538816
reasoning_fall_from_peak,8.664887222849984,5.845440570790516
answer_end_minus_reasoning_end,8.332548039825634,6.635990525252712
reasoning_total_variation,7.946224500759483,6.6256837630096
reasoning_rebound_from_trough,7.513694373922087,6.745998268950501
answer_max_drop_pos,7.456452549162384,5.809923250330208
answer_max_drop,7.190248645097017,12.648244920349642
reasoning_n_chunks,6.45602161574061,9.598073185293451
reasoning_end,6.348139656893909,4.447146100304313
reasoning_early_mean,5.76761814213462,7.753373693229586
reasoning_end_minus_start,5.758204769622535,6.765645256557661
answer_negative_mass,5.5602795304730535,7.7750688696815144
answer_range_minus_reasoning_range,5.336049507884309,4.5527071623777475
reasoning_time_positive,5.00141540132463,3.7180029420515046
answer_start,4.679297791188583,3.270777511180634
answer_mid_mean,3.982256494369358,5.928859212682117
answer_min,3.5156368197407573,5.160829037592819
answer_range,2.828530831076205,6.082239929769527
answer_fall_from_peak,2.199717469420284,2.3070160858889808
reasoning_time_negative,2.0527260662987827,2.5414769009158396
answer_time_positive,0.0,0.0
answer_time_negative,0.0,0.0
answer_rebound_from_trough,0.0,0.0
answer_peak_pos,0.0,0.0
answer_monotonicity,0.0,0.0
answer_direction_changes,0.0,0.0
answer_trough_pos,0.0,0.0
answer_zero_crossings,0.0,0.0
