id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,rubric_score,has_answer_chunks,error_step_index,error_step_position,exit_status,reasoning_n_chunks,reasoning_start,reasoning_end,reasoning_end_minus_start,reasoning_std,reasoning_range,reasoning_min,reasoning_max,reasoning_early_mean,reasoning_mid_mean,reasoning_late_mean,reasoning_late_minus_early,reasoning_total_variation,reasoning_monotonicity,reasoning_direction_changes,reasoning_zero_crossings,reasoning_peak_pos,reasoning_trough_pos,reasoning_rebound_from_trough,reasoning_fall_from_peak,reasoning_max_rise,reasoning_max_drop,reasoning_max_rise_pos,reasoning_max_drop_pos,reasoning_curvature_abs_mean,reasoning_positive_mass,reasoning_negative_mass,reasoning_time_positive,reasoning_time_negative,answer_n_chunks,answer_start,answer_end,answer_end_minus_start,answer_std,answer_range,answer_min,answer_max,answer_early_mean,answer_mid_mean,answer_late_mean,answer_late_minus_early,answer_total_variation,answer_monotonicity,answer_direction_changes,answer_zero_crossings,answer_peak_pos,answer_trough_pos,answer_rebound_from_trough,answer_fall_from_peak,answer_max_rise,answer_max_drop,answer_max_rise_pos,answer_max_drop_pos,answer_curvature_abs_mean,answer_positive_mass,answer_negative_mass,answer_time_positive,answer_time_negative,answer_minus_reasoning_mean,answer_start_minus_reasoning_end,answer_end_minus_reasoning_end,answer_range_minus_reasoning_range,total_n_chunks,reasoning_pair_density,answer_pair_density
olympiadbench-3,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,3.0,0.6,,6,8.009896588322734,4.018566386295846,-3.991330202026888,4.190873617681416,17.578162909008753,-9.568266320686018,8.009896588322734,2.525227941910841,-1.6340604860663483,-3.7830290260298294,-6.30825696794067,34.24647862284377,0.11654717105321631,3,2,0.0,0.7894736842105263,13.586832706981863,3.991330202026888,3.7152504980706986,2.655595928433854,0.9444444444444444,0.7222222222222222,0.6750704525296273,1.1887739948974478,2.011774093160825,0.3,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,
olympiadbench-24,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,4.0,0.2,,21,-0.00943208371833748,2.632802676468213,2.6422347601865503,2.427629089943639,7.958279086911922,-5.325476410443709,2.632802676468213,0.1414263623078726,1.0859393334791847,-1.408914622341478,-1.5503409846493506,50.266079301636935,0.05256496621371671,10,9,1.0,0.15789473684210525,7.958279086911922,0.0,7.783988276576881,6.905806549869345,0.16666666666666666,0.7222222222222222,4.697210607201223,1.0052806322758328,0.9983770254528059,0.6,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.14285714285714285,
olympiadbench-30,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,3.0,0.5,,7,7.187333434700863,1.7903410834630924,-5.39699235123777,3.7867099246435774,13.667435867261629,-6.480102432560766,7.187333434700863,0.7194634945845747,-3.3500510713859493,1.4939882223798573,0.7745247277952826,42.01464467187728,0.12845502784533308,4,4,0.0,0.631578947368421,8.270443516023859,5.39699235123777,3.3762653784349963,4.042425641498756,0.7777777777777778,0.1111111111111111,1.2905258393375871,1.395689461079035,1.868198646245559,0.5,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.7619047619047619,
olympiadbench-32,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,1.0,0.2,,6,10.06769664007897,-4.013871193752296,-14.081567833831265,4.955444135063486,17.839273946692643,-7.7715773066136755,10.06769664007897,4.814031675852041,-0.7931505992010104,-6.071724954377898,-10.885756630229938,21.596980059554024,0.6520155963936214,1,1,0.0,0.7894736842105263,3.7577061128613796,14.081567833831265,1.0736015558673904,2.1082686665455803,0.9444444444444444,0.1111111111111111,0.3528155197059415,1.8863800812567484,2.300589190742257,0.5,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,
olympiadbench-38,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,1.0,0.25,,5,8.573719698423208,2.134743220100476,-6.438976478322732,3.4236083719384025,12.755286425766538,-4.181566727343331,8.573719698423208,1.1238206250793723,-2.9464042796250545,-1.16133838678731,-2.285159011866682,22.65275260436215,0.2842469783156862,3,2,0.0,0.2631578947368421,6.3163099474438065,6.438976478322732,1.3483661541389984,2.7091583379102655,0.9444444444444444,0.0,0.32547438801638784,1.0480524526146597,2.0343582477418414,0.3,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,
olympiadbench-54,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,1.0,0.2,,6,10.100518339786996,-8.075868731093143,-18.17638707088014,4.701057420794584,18.17638707088014,-8.075868731093143,10.100518339786996,5.289924868953237,-2.6699892188827303,-3.5183537832054177,-8.808278652158656,25.27148429418901,0.7192449346973919,2,1,0.0,1.0,0.0,18.17638707088014,1.0442652557348069,2.1181662533349357,0.7777777777777778,1.0,0.323184923118503,1.851473704133633,1.9900023615705809,0.35,0.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,
olympiadbench-57,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,4.0,0.8,,6,10.116276202577087,-8.066021397536616,-18.182297600113703,5.5836745282196745,18.182297600113703,-8.066021397536616,10.116276202577087,6.111287426119553,-1.5665425381033542,-5.769804342431635,-11.881091768551187,21.41044617009635,0.849225534847034,4,1,0.0,1.0,0.0,18.182297600113703,0.5344287712681179,2.642841877712253,0.7777777777777778,0.5555555555555556,0.5023184067015689,2.50166865912052,2.641949251044341,0.5,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,
olympiadbench-60,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,2.0,0.4,,6,10.099832508627928,-0.01741845959811054,-10.117250968226038,4.624344187233677,18.907718446448555,-8.807885937820629,10.099832508627928,2.99071082752117,-3.496771587245672,-1.7090937213282142,-4.699804548849384,37.2813552663348,0.27137562183427255,3,3,0.0,0.631578947368421,8.790467478222519,10.117250968226038,2.119899521894763,3.71718565192812,0.7222222222222222,0.5555555555555556,0.9739390752092727,1.4196196458714874,2.1094690281735273,0.35,0.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,
olympiadbench-61,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,1.0,0.09090909090909091,,12,4.7224447931281945,-0.17033491969858527,-4.89277971282678,3.1207281211942957,10.701355552662939,-5.949971337287218,4.75138421537572,0.7565981525103549,0.17555525931443938,-1.1202332951110514,-1.8768314476214063,47.17759248049256,0.10370982187889077,5,5,0.3157894736842105,0.10526315789473684,5.779636417588633,4.921719135074305,4.1577850139606936,6.835259604023769,0.1111111111111111,0.0,2.2533097638507544,1.3399949653094698,1.3498112597041072,0.4,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.3181818181818182,
olympiadbench-66,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,3.0,0.42857142857142855,,8,6.77426327882482,2.750838281465229,-4.023424997359591,4.055799327663147,12.12968360180626,-5.35542032298144,6.77426327882482,3.7284637927809747,-3.012942023260294,-2.137278336026931,-5.865742128807906,23.91286652438765,0.1682535631291331,5,2,0.0,0.5789473684210527,8.10625860444667,4.023424997359591,2.7337433151046504,3.080925698167526,1.0,0.16666666666666666,0.8702953871020873,1.5463412225730386,1.93709210404888,0.35,0.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.6071428571428571,
olympiadbench-67,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,0.0,0.0,,4,6.852271900444727,-4.573927343411242,-11.426199243855969,2.8833492354265804,11.426199243855969,-4.573927343411242,6.852271900444727,2.5245245347209946,-1.010047093469367,-2.7661642766503554,-5.29068881137135,15.041708836170953,0.7596343851823052,2,1,0.0,1.0,0.0,11.426199243855969,0.3615509592314987,1.4425824552412445,0.5555555555555556,0.0,0.1604883111338112,0.9917767474905596,1.2915589260475968,0.25,0.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,
olympiadbench-74,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,2.0,0.18181818181818182,,12,0.054195547085804506,2.8442674487413346,2.79007190165553,2.982052732038987,9.687598812541474,-6.3808464075731255,3.306752404968349,1.4909862810423824,-2.4721829471768118,0.9316970335051747,-0.5592892475372077,26.29418516417953,0.10610984460003098,4,2,0.3684210526315789,0.631578947368421,9.22511385631446,0.46248495622701435,3.176388085270933,2.3923327945891377,0.7777777777777778,0.5,1.0016589504298636,1.2109581616782517,1.2748678847737493,0.65,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.3181818181818182,
olympiadbench-86,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,4.0,0.26666666666666666,,16,0.1433801755245303,2.4758461471501825,2.332465971625652,2.6718112227762183,10.117826234387362,-5.4042948281239775,4.713531406263385,0.5583328662507903,-1.1661758624593932,0.9284387041470081,0.37010583789621787,58.85396401727566,0.03963141668658025,10,10,0.7894736842105263,0.631578947368421,7.88014097527416,2.237685259113203,5.949735601377592,6.211489747966687,1.0,0.5555555555555556,4.461206838523124,1.171450228858665,1.1056636662875734,0.5,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.20833333333333334,
olympiadbench-90,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,5.0,0.625,,9,3.0862686822423284,-3.970645086540627,-7.056913768782955,3.179076557526977,11.918291417810412,-6.041080085140475,5.877211332669937,-0.12301306355877768,2.5737291639267026,-2.7088907976466174,-2.58587773408784,33.764553093993264,0.20900361835496603,7,3,0.631578947368421,0.2631578947368421,2.0704349985998483,9.847856419210563,3.8457767261414384,4.520958717753475,0.2777777777777778,0.16666666666666666,1.75858645379507,1.4501600687537857,1.405076672918997,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.5,
olympiadbench-100,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,1.0,0.08333333333333333,,13,0.2964606548139081,2.629435858541973,2.332975203728065,3.1311995905375003,12.146813758773892,-5.289825626437319,6.856988132336571,2.7586302011927137,-2.8006726553309624,-0.1854164487094078,-2.9440466499021216,38.56602915996269,0.06049301041731417,6,4,0.15789473684210525,0.5789473684210527,7.919261484979293,4.227552273794599,3.088025643103278,3.4677047793949063,0.7222222222222222,0.16666666666666666,1.8342440024265483,1.2278819778095662,1.2982217713707755,0.5,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.28205128205128205,
olympiadbench-115,processbench,olympiadbench,olympiadbench,Llama-3.1-8B-Instruct,,0,final_answer_correct,False,False,,False,0.0,0.0,,4,6.856214323886476,-4.580665310909339,-11.436879634795815,4.133814518159275,11.436879634795815,-4.580665310909339,6.856214323886476,4.694176779381258,-1.6278291159620522,-4.575453420031677,-9.269630199412935,11.436879634795812,1.0000000000000002,0,1,0.0,1.0,0.0,11.436879634795815,-0.0020847563510644207,1.0830591623781154,0.7222222222222222,0.5555555555555556,0.08018635482796838,1.7457962546102066,2.0452105984229876,0.45,0.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,
