id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,exit_status,premature_exit_score,premature_exit_flag,rambling_overlong_score,rambling_overlong_flag,thrashing_score,thrashing_flag,no_commitment_score,no_commitment_flag,derailment_late_score,derailment_late_flag,answer_drift_score,answer_drift_flag,answer_meandering_score,answer_meandering_flag,answer_volatility_score,answer_volatility_flag,answer_uncommitted_score,answer_uncommitted_flag,answer_overrange_score,answer_overrange_flag,truncation_abort_score,truncation_abort_flag
olympiadbench-1,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-5.0,1.0,5.0,0.0,2.0,0.0,-0.49552116094935145,0.0,10.664152661782811,0.0,,,,,,,,,,,,
olympiadbench-4,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-6.0,0.0,6.0,0.0,2.0,0.0,-0.0563966110284308,0.0,7.350660160839755,0.0,,,,,,,,,,,,
olympiadbench-20,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-5.0,1.0,5.0,0.0,2.0,0.0,-0.1544589923261808,0.0,6.176831365977048,0.0,,,,,,,,,,,,
olympiadbench-21,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-9.0,0.0,9.0,0.0,3.0,0.0,-0.18926805209090214,0.0,5.591138020472545,0.0,,,,,,,,,,,,
olympiadbench-23,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-6.0,0.0,6.0,0.0,4.0,0.0,-0.0007897772217264186,1.0,6.480694525798538,0.0,,,,,,,,,,,,
olympiadbench-33,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-12.0,0.0,12.0,0.0,7.0,0.0,-0.06857374713296492,0.0,2.8206426864749656,0.0,,,,,,,,,,,,
olympiadbench-44,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-9.0,0.0,9.0,0.0,4.0,0.0,-0.126737310532746,0.0,8.866193207875744,0.0,,,,,,,,,,,,
olympiadbench-47,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-6.0,0.0,6.0,0.0,3.0,0.0,-0.31832629639601556,0.0,10.022008366215125,0.0,,,,,,,,,,,,
olympiadbench-50,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-9.0,0.0,9.0,0.0,3.0,0.0,-0.4233377178287535,0.0,7.796815095503451,0.0,,,,,,,,,,,,
olympiadbench-75,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-7.0,0.0,7.0,0.0,4.0,0.0,-0.1065074730137152,0.0,7.949257217969077,0.0,,,,,,,,,,,,
olympiadbench-78,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-8.0,0.0,8.0,0.0,2.0,0.0,-0.015007629784483625,0.0,0.5741563449862026,0.0,,,,,,,,,,,,
olympiadbench-81,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-7.0,0.0,7.0,0.0,2.0,0.0,-0.010785092032864338,0.0,8.315305930726616,0.0,,,,,,,,,,,,
olympiadbench-85,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-4.0,1.0,4.0,0.0,1.0,0.0,-0.21105252976260971,0.0,0.0,0.0,,,,,,,,,,,,
olympiadbench-108,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-15.0,0.0,15.0,1.0,9.0,0.0,-0.1155256312251445,0.0,5.357570958971348,0.0,,,,,,,,,,,,
olympiadbench-122,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-5.0,1.0,5.0,0.0,2.0,0.0,-0.6137047401167036,0.0,12.811596161935348,1.0,,,,,,,,,,,,
olympiadbench-134,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-5.0,1.0,5.0,0.0,3.0,0.0,-0.2498883691836212,0.0,12.395022101445262,1.0,,,,,,,,,,,,
olympiadbench-136,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-5.0,1.0,5.0,0.0,3.0,0.0,-0.4094269901621682,0.0,10.715837669914094,0.0,,,,,,,,,,,,
olympiadbench-140,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-10.0,0.0,10.0,0.0,6.0,0.0,-0.16675433891925237,0.0,7.56618454337255,0.0,,,,,,,,,,,,
olympiadbench-150,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-10.0,0.0,10.0,0.0,5.0,0.0,-0.004974533944893499,0.0,0.10968559348535578,0.0,,,,,,,,,,,,
olympiadbench-152,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-4.0,1.0,4.0,0.0,2.0,0.0,-0.3579976585151837,0.0,9.12965518397547,0.0,,,,,,,,,,,,
olympiadbench-155,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-5.0,1.0,5.0,0.0,1.0,0.0,-0.4712766987720037,0.0,10.727581284524245,0.0,,,,,,,,,,,,
olympiadbench-156,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-11.0,0.0,11.0,0.0,8.0,0.0,-0.017913981368677633,0.0,8.387907046815366,0.0,,,,,,,,,,,,
olympiadbench-162,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-8.0,0.0,8.0,0.0,3.0,0.0,-0.3529966256159794,0.0,9.886693817171533,0.0,,,,,,,,,,,,
olympiadbench-163,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-5.0,1.0,5.0,0.0,1.0,0.0,-0.0004524383644576214,1.0,0.012956634989684801,0.0,,,,,,,,,,,,
olympiadbench-174,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-6.0,0.0,6.0,0.0,3.0,0.0,-0.20554633425416158,0.0,5.9720517132241895,0.0,,,,,,,,,,,,
olympiadbench-185,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-11.0,0.0,11.0,0.0,8.0,0.0,-0.02091373797023474,0.0,1.5236795595508137,0.0,,,,,,,,,,,,
olympiadbench-186,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,0,final_answer_correct,False,False,,-9.0,0.0,9.0,0.0,5.0,0.0,-0.05839539085902263,0.0,2.9940548676475625,0.0,,,,,,,,,,,,
olympiadbench-504,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,1,final_answer_correct,True,True,,-9.0,0.0,9.0,0.0,4.0,0.0,-0.2761736905780813,0.0,7.205683979440664,0.0,,,,,,,,,,,,
olympiadbench-509,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,1,final_answer_correct,True,True,,-18.0,0.0,18.0,1.0,10.0,0.0,-0.06589795591421814,0.0,3.265970099517813,0.0,,,,,,,,,,,,
olympiadbench-520,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,1,final_answer_correct,True,True,,-14.0,0.0,14.0,1.0,10.0,0.0,-0.05141272560802394,0.0,1.4087531573044352,0.0,,,,,,,,,,,,
olympiadbench-556,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,1,final_answer_correct,True,True,,-8.0,0.0,8.0,0.0,3.0,0.0,-0.33061505873636804,0.0,5.381667950370364,0.0,,,,,,,,,,,,
olympiadbench-560,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,1,final_answer_correct,True,True,,-9.0,0.0,9.0,0.0,4.0,0.0,-0.312522941053783,0.0,5.697898483971262,0.0,,,,,,,,,,,,
olympiadbench-588,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,1,final_answer_correct,True,True,,-6.0,0.0,6.0,0.0,3.0,0.0,-0.00441934721526804,0.0,6.785960295745218,0.0,,,,,,,,,,,,
olympiadbench-623,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,1,final_answer_correct,True,True,,-7.0,0.0,7.0,0.0,2.0,0.0,-0.3479642165928809,0.0,1.2143853150233959,0.0,,,,,,,,,,,,
olympiadbench-633,processbench,olympiadbench,olympiadbench,Qwen2.5-Math-72B-Instruct,,1,final_answer_correct,True,True,,-9.0,0.0,9.0,0.0,4.0,0.0,-0.07834411014617279,0.0,0.0,0.0,,,,,,,,,,,,
