feature,mean_importance,std_importance
reasoning_n_chunks,177.69256056005216,109.05610549660926
total_n_chunks,134.3586511729281,116.34722381555257
answer_n_chunks,83.32571373662913,96.09497054409589
answer_total_variation,75.92701956835808,59.644241386740866
reasoning_traj_t08,64.11004123664063,43.91023895862538
reasoning_mid_mean,63.27461787857419,45.72442910741771
reasoning_traj_t13,60.50808349729389,52.10457713268723
answer_range_minus_reasoning_range,53.129095941292064,24.995054490949457
reasoning_negative_mass,50.864240868955946,34.146470021221404
reasoning_max_rise_pos,45.5962440561943,45.966924977532365
reasoning_traj_t10,44.54736582582069,40.13256122805569
reasoning_traj_t11,38.2683599307353,24.945125420279485
answer_traj_t15,36.427167954116236,30.81088754585376
answer_max_drop,35.865529144047706,47.0123368298
reasoning_late_mean,35.067231546917,33.770632785386674
reasoning_max_drop_pos,30.069044314273846,32.773906635196234
reasoning_max_drop,29.8012007769606,37.48220847311728
reasoning_traj_t01,29.35019652645817,16.6747249924105
reasoning_end_minus_start,29.061758176179854,29.569521770957564
reasoning_max_rise,28.88089658728984,14.975027443807939
answer_max,28.863309099252113,32.84840243812138
reasoning_zero_crossings,27.83248283499504,26.038911975122915
answer_std,27.410633265602875,30.6147735487517
reasoning_traj_t09,27.395001587103998,32.42671524524156
reasoning_std,26.634215695027073,44.266813431861564
answer_end_minus_reasoning_end,25.566327151800092,21.770069176071747
answer_traj_t11,25.37199821961105,56.16744578163361
reasoning_end,25.17512484110811,22.547001365225334
reasoning_early_mean,25.12295868143941,6.011640838909208
reasoning_traj_t15,24.455052674124083,20.907002919949466
reasoning_traj_t03,24.440525712928547,15.628961351477109
reasoning_traj_t07,23.999056312922395,19.767867740905825
answer_max_rise_pos,23.473028922281138,23.350945631198115
reasoning_max,23.23101828852851,20.73911130901497
reasoning_start,23.0302869541287,18.506882215042317
reasoning_late_minus_early,23.00721780007904,9.494514277101661
reasoning_traj_t12,22.36378699150993,13.854478553799273
answer_start_minus_reasoning_end,21.80110756242902,16.342726214427866
reasoning_positive_mass,21.263014904993934,17.943531181895487
reasoning_direction_changes,21.2529209185054,19.608086704226373
reasoning_traj_t17,21.18508196928145,15.683843400612759
reasoning_monotonicity,20.57577425833552,15.895372176119741
reasoning_traj_t05,18.36871570631702,11.889490287662206
answer_start,18.14799425160539,32.01152362164205
reasoning_rebound_from_trough,18.09499177293842,17.34353009763419
reasoning_peak_pos,17.98514233903077,25.327786650866454
answer_curvature_abs_mean,17.87274369569155,16.05249287155717
answer_min,17.815643770754974,22.58445460854506
reasoning_traj_t02,17.727350835501973,9.774969473824445
reasoning_traj_t16,17.438979647614484,9.023685423669868
answer_traj_t14,17.176140930720273,14.667958943032735
reasoning_total_variation,16.889507240670458,10.139210383865672
reasoning_traj_t04,16.671268308838627,13.088687607046108
answer_minus_reasoning_mean,16.584126617106556,23.07937562388974
reasoning_fall_from_peak,16.085257491880032,5.567874651615942
reasoning_curvature_abs_mean,16.083833195930243,16.257928208567385
reasoning_traj_t18,15.743849405092508,10.543677331034898
reasoning_range,15.341720042969285,14.149893956844965
answer_negative_mass,14.120569178405102,16.33951174216287
answer_traj_t12,14.032669282238999,13.892385746041816
answer_direction_changes,13.620117517074686,19.237260823624045
reasoning_traj_t06,12.558715028507656,9.21839535715966
answer_early_mean,11.67040951836329,9.5539230824513
answer_max_drop_pos,11.25845774902815,12.561174973960155
answer_late_minus_early,11.078491466349101,16.184620509542242
answer_traj_t04,10.955697202394111,23.623330173120422
reasoning_trough_pos,10.46217669581544,14.104372868772392
answer_traj_t03,10.37739671219181,11.022136161587696
answer_mid_mean,9.940195741842555,20.210260003961608
reasoning_min,9.937798515327035,4.253384156970652
reasoning_time_positive,9.707957817465076,14.958324103992785
answer_fall_from_peak,9.063923209455835,16.22279837647591
reasoning_traj_t14,7.667132411488237,5.4480720114632195
reasoning_time_negative,7.4063479378425425,13.281412589499553
answer_traj_t08,7.336219614541778,15.159598366196626
answer_max_rise,5.9824707714872485,6.701658714303966
answer_traj_t02,5.3665431152286995,4.688307263479192
answer_traj_t06,5.025064314150599,9.229334735027653
answer_positive_mass,4.521253191866899,8.093403091550803
answer_traj_t01,3.990688207877727,5.2406047279764705
answer_traj_t05,3.4474512220489695,5.678754282972108
answer_range,2.963925107097454,4.3662248429741215
answer_late_mean,2.416581780357847,2.231647517219004
answer_end,2.084353813342566,1.6036913248236462
answer_traj_t10,1.9681369995879119,2.2513390556292863
answer_traj_t07,1.9044884697152145,2.6403231836746968
answer_traj_t13,1.856690456840295,1.4645927257228104
answer_rebound_from_trough,1.7466062911815243,3.4634031006350243
answer_end_minus_start,1.173083875108615,0.8629920939185924
answer_traj_t17,0.867405789067317,1.926396626618
answer_traj_t09,0.8600387491258079,1.4854627787221268
answer_peak_pos,0.7077169419976802,1.5452465588544753
answer_traj_t16,0.6566880078603547,0.9434706890828509
answer_monotonicity,0.45128689166158437,1.0091081671098856
answer_traj_t18,0.1959648297060175,0.26284526825006704
answer_time_negative,0.09269236177206039,0.2013076304397817
answer_trough_pos,0.022508953942739718,0.025609393508836814
answer_time_positive,0.001917169988155365,0.004286922417937863
answer_zero_crossings,0.00015260670479619876,0.00033710919544703403
