id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,rubric_score,has_answer_chunks,error_step_index,error_step_position,exit_status,reasoning_n_chunks,reasoning_start,reasoning_end,reasoning_end_minus_start,reasoning_std,reasoning_range,reasoning_min,reasoning_max,reasoning_early_mean,reasoning_mid_mean,reasoning_late_mean,reasoning_late_minus_early,reasoning_total_variation,reasoning_monotonicity,reasoning_direction_changes,reasoning_zero_crossings,reasoning_peak_pos,reasoning_trough_pos,reasoning_rebound_from_trough,reasoning_fall_from_peak,reasoning_max_rise,reasoning_max_drop,reasoning_max_rise_pos,reasoning_max_drop_pos,reasoning_curvature_abs_mean,reasoning_positive_mass,reasoning_negative_mass,reasoning_time_positive,reasoning_time_negative,answer_n_chunks,answer_start,answer_end,answer_end_minus_start,answer_std,answer_range,answer_min,answer_max,answer_early_mean,answer_mid_mean,answer_late_mean,answer_late_minus_early,answer_total_variation,answer_monotonicity,answer_direction_changes,answer_zero_crossings,answer_peak_pos,answer_trough_pos,answer_rebound_from_trough,answer_fall_from_peak,answer_max_rise,answer_max_drop,answer_max_rise_pos,answer_max_drop_pos,answer_curvature_abs_mean,answer_positive_mass,answer_negative_mass,answer_time_positive,answer_time_negative,reasoning_traj_t00,reasoning_traj_t01,reasoning_traj_t02,reasoning_traj_t03,reasoning_traj_t04,reasoning_traj_t05,reasoning_traj_t06,reasoning_traj_t07,reasoning_traj_t08,reasoning_traj_t09,reasoning_traj_t10,reasoning_traj_t11,reasoning_traj_t12,reasoning_traj_t13,reasoning_traj_t14,reasoning_traj_t15,reasoning_traj_t16,reasoning_traj_t17,reasoning_traj_t18,reasoning_traj_t19,answer_traj_t00,answer_traj_t01,answer_traj_t02,answer_traj_t03,answer_traj_t04,answer_traj_t05,answer_traj_t06,answer_traj_t07,answer_traj_t08,answer_traj_t09,answer_traj_t10,answer_traj_t11,answer_traj_t12,answer_traj_t13,answer_traj_t14,answer_traj_t15,answer_traj_t16,answer_traj_t17,answer_traj_t18,answer_traj_t19,answer_minus_reasoning_mean,answer_start_minus_reasoning_end,answer_end_minus_reasoning_end,answer_range_minus_reasoning_range,total_n_chunks,reasoning_pair_density,answer_pair_density
gsm8k-24,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,False,1.0,0.3333333333333333,,4,1.4479285524698082,-1.0910453185884676,-2.5389738710582757,0.7645056253802668,2.5389738710582757,-1.0910453185884676,1.4479285524698082,0.854514514761476,-0.23586667948292428,-0.8782835419834597,-1.7327980567449357,2.5389738710582765,0.9999999999999997,0,1,0.0,1.0,0.0,2.5389738710582757,-0.08510471064200298,0.19780467923611078,0.8333333333333334,0.0,0.006261109366339366,0.30490565198718483,0.35186397223472965,0.4,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4479285524698082,1.2501238732336974,1.0523191939975867,0.854514514761476,0.6567098355253653,0.45890515628925455,0.26110047705314376,0.11651143641336434,-0.0014697849282495068,-0.11945100626986332,-0.23743222761147714,-0.35541344895309107,-0.4733946702947049,-0.5804170547364483,-0.6655217653784516,-0.750626476020455,-0.8357311866624579,-0.920835897304461,-1.0059406079464643,-1.0910453185884676,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,
gsm8k-38,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,False,5.0,0.7142857142857143,,8,0.19114194775119916,1.0020721639675279,0.8109302162163287,0.49068640556264503,1.6265975327169266,-0.6245253687493988,1.0020721639675279,-0.00813387949506063,-0.4955193107851134,0.41963694643845145,0.42777082593351207,4.288441855421224,0.18909670308137513,3,4,1.0,0.47368421052631576,1.6265975327169266,0.0,0.461544251550925,0.46154425155092504,0.16666666666666666,0.3888888888888889,0.14077848933078885,0.1877627935976273,0.23815032626415275,0.4,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19114194775119916,-0.10936706359112638,-0.4098760749334519,-0.49265558259199166,-0.03111133104106667,0.43043292050985826,0.3644980274311548,-0.09704622411977015,-0.5585904756706952,-0.6245253687493988,-0.6245253687493988,-0.6116241867476626,-0.5213159127355104,-0.4310076387233581,-0.251361297629625,0.04740246623954869,0.34616623010872183,0.5816706893071807,0.7918714266373543,1.0020721639675279,,,,,,,,,,,,,,,,,,,,,,,,,8,0.32142857142857145,
gsm8k-109,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,False,1.0,0.14285714285714285,,8,1.2806783756619455,-0.8335203460116862,-2.114198721673632,0.4755690274908937,2.114198721673632,-0.8335203460116862,1.2806783756619455,0.369503730735245,-0.2938989277134243,-0.15124494946169956,-0.5207486801969445,4.069229387769414,0.5195575181945076,2,3,0.0,1.0,0.0,2.114198721673632,0.4237553192578737,0.5140635932700262,0.7777777777777778,0.9444444444444444,0.10648701119464415,0.1677913740596861,0.18670317784055873,0.4,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2806783756619455,0.8548376296381093,0.4289968836142729,0.1047101731721813,0.034308551684451724,-0.03609306980327784,-0.08091242882096764,-0.1065450909861276,-0.13217775315128757,-0.20134562558371674,-0.2777693663940241,-0.3561766119474523,-0.44648488595960467,-0.536793159971757,-0.40678846543961233,0.01696685381826135,0.44072217307613415,0.1946068405283659,-0.3194567527416602,-0.8335203460116862,,,,,,,,,,,,,,,,,,,,,,,,,8,0.4642857142857143,
gsm8k-123,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,False,1.0,0.2,,6,-0.399280691326376,0.8195548436783038,1.2188355350046798,0.673256418676066,1.9935652381531255,-0.8342985832155801,1.1592666549375452,-0.5128753561255653,-0.3770568568886588,0.9424022488573822,1.4552776049829474,3.8877907498049833,0.3135033785102293,4,1,0.8421052631578947,0.5789473684210527,1.653853426893884,0.33971181125924144,0.5735303190243494,0.23815039450900455,0.7222222222222222,0.5555555555555556,0.12132417832625134,0.2827206746572147,0.31147627455497845,0.3,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.399280691326376,-0.4826238359039411,-0.5659669804815062,-0.6493101250590712,-0.6795953039402729,-0.4976486200360209,-0.3157019361317689,-0.13375525222751683,-0.11984739968856704,-0.35799779419757133,-0.5961481887065756,-0.8342985832155801,-0.5854405496045743,-0.011910230580226222,0.5616200884441231,1.1351504074684722,1.1592666549375452,1.0460293845177981,0.932792114098051,0.8195548436783038,,,,,,,,,,,,,,,,,,,,,,,,,6,0.6,
gsm8k-148,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,False,2.0,0.5,,5,-0.27725887222397805,0.41588830833596724,0.6931471805599453,0.6150001526148535,2.08158117852905,-1.2815680309327164,0.8000131475963335,0.3487484049749961,0.0396632627017508,-0.4957086146046224,-0.8444570195796185,4.856309537618046,0.1427312602688676,2,3,0.2631578947368421,0.7368421052631579,1.6974563392686837,0.3841248392603662,0.3772125198374858,0.3772125198374858,0.9444444444444444,0.7222222222222222,0.0757180198403777,0.2539052845589266,0.26667378525345187,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27725887222397805,-0.0459720746096392,0.18531472300469964,0.41660152061903843,0.6478883182333773,0.8000131475963335,0.7146520722051409,0.6292909968139484,0.543929921422756,0.4585688460315635,0.2272820484172248,-0.14993047142026084,-0.5271429912577458,-0.9043555110952306,-1.2815680309327164,-1.0929617710139738,-0.715749251176489,-0.3385367313390042,0.038675788498481634,0.41588830833596724,,,,,,,,,,,,,,,,,,,,,,,,,5,0.5,
gsm8k-158,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,False,2.0,0.6666666666666666,,4,0.6263814842476838,-0.6263814842476838,-1.2527629684953676,0.3801991408015375,1.2527629684953676,-0.6263814842476838,0.6263814842476838,0.03296744653935183,0.08006379873842569,-0.13186978615740705,-0.16483723269675887,3.494549333171289,0.3584905660377358,2,3,0.0,1.0,0.0,1.2527629684953676,0.1978046792361109,0.1978046792361109,0.5555555555555556,0.9444444444444444,0.04395659538580246,0.1648372326967589,0.16483723269675887,0.5,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6263814842476838,0.42857680501157314,0.23077212577546247,0.0329674465393518,-0.16483723269675887,-0.36264191193286954,-0.5604465911689802,-0.49451169809027684,-0.2967070188541661,-0.0989023396180555,0.09890233961805517,0.29670701885416606,0.4945116980902765,0.5604465911689804,0.3626419119328696,0.16483723269675876,-0.032967446539351686,-0.23077212577546213,-0.428576805011573,-0.6263814842476838,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5,
gsm8k-190,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,False,3.0,0.3333333333333333,,10,-0.021668837094022304,0.5560674919545949,0.5777363290486173,0.4537746695876439,1.454344677272489,-0.7076586551231819,0.7466860221493072,-0.15458178676097692,-0.22980263309927357,0.4015714148491894,0.5561532016101663,5.345091099104014,0.10808727453596852,5,3,0.3157894736842105,0.5263157894736842,1.2637261470777768,0.1906185301947123,0.7195390216927425,0.7388757559391792,0.2777777777777778,0.3888888888888889,0.2587099369928545,0.19382433345027647,0.20788745594660735,0.5,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021668837094022304,-0.2636388694042283,-0.5056089017144343,-0.5324944608600128,-0.5324944608600128,0.027147000456564707,0.7466860221493072,0.49394852542076867,-0.24492723051841048,-0.6212958124313087,-0.7076586551231819,-0.5713288043102437,-0.15663308661629138,0.19927663188375253,0.4376143519959794,0.5711150161907236,0.33768598467428235,0.1526079322015057,0.3543377120780503,0.5560674919545949,,,,,,,,,,,,,,,,,,,,,,,,,10,0.3333333333333333,
gsm8k-191,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,0,final_answer_correct,False,False,,False,1.0,0.2,,6,1.11568567523045,0.22949913656148882,-0.8861865386689612,0.5543358917125972,2.028281306852853,-0.9125956316224031,1.11568567523045,-0.14434297029990137,0.1925426755036382,-0.3630295254270826,-0.21868655512718124,6.312634312457956,0.140382999363685,3,4,0.0,0.21052631578947367,1.142094768183892,0.8861865386689612,0.3097118985836472,0.5429188824439,0.9444444444444444,0.1111111111111111,0.13230064438840136,0.19269885695040576,0.2847378177572226,0.45,0.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11568567523045,0.5727667927865502,0.02984791034265033,-0.5130709721012496,-0.9125956316224031,-0.7385433994525701,-0.5644911672827373,-0.3904389351129043,-0.16793996044860385,0.12722912795739838,0.4223982163634005,0.7175673047694031,0.5541021477863043,0.08488082721046952,-0.38434049336536624,-0.853561813941202,-0.6996365591894523,-0.38992466060580566,-0.08021276202215843,0.22949913656148882,,,,,,,,,,,,,,,,,,,,,,,,,6,0.6,
gsm8k-208,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,False,True,,False,4.0,1.0,,5,1.1090354888959124,1.1090354888959124,0.0,0.6360754764338825,2.0429601111240494,-0.9339246222281369,1.1090354888959124,-0.07921682063542225,-0.5378405190510253,0.03891352592617209,0.11813034656159434,5.25332600003327,0.0,3,2,0.0,0.2631578947368421,2.0429601111240494,0.0,0.43777716666943967,0.4377771666694391,0.9444444444444444,0.05555555555555555,0.0810698456795259,0.20137749666794194,0.40567350778034694,0.3,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1090354888959124,0.6712583222264734,0.2334811555570343,-0.2042960111124048,-0.6420731777818438,-0.9339246222281369,-0.7879989000049905,-0.642073177781844,-0.4961474555586977,-0.3502217333355513,-0.35022173333555123,-0.49614745555869777,-0.642073177781844,-0.7879989000049903,-0.9339246222281368,-0.642073177781844,-0.20429601111240536,0.2334811555570332,0.6712583222264729,1.1090354888959124,,,,,,,,,,,,,,,,,,,,,,,,,5,0.8,
gsm8k-214,processbench,gsm8k,gsm8k,Qwen2-72B-Instruct,,1,final_answer_correct,True,True,,False,,,,6,1.3402870591953775,0.2659657960809619,-1.0743212631144157,0.633097127677396,2.242971849269855,-0.9026847900744779,1.3402870591953775,0.5475736493906355,-0.6885901761218288,-0.201819089315229,-0.7493927387058644,3.4116224354252953,0.3149003981094086,1,2,0.0,0.5789473684210527,1.1686505861554397,1.0743212631144157,0.1932233832224996,0.27794287320958155,0.9444444444444444,0.05555555555555555,0.026175903135115666,0.21616061019110971,0.3260621213415962,0.4,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3402870591953775,1.062344185985796,0.7844013127762145,0.506458439566633,0.2445048146219411,0.046508182736808845,-0.15148844914832343,-0.3494850810334557,-0.519389146036293,-0.647154360715688,-0.7749195753950828,-0.9026847900744779,-0.8771317471385994,-0.7493665324592047,-0.6216013177798096,-0.4938361031004147,-0.3137043535865365,-0.12048097036403727,0.07274241285846234,0.2659657960809619,,,,,,,,,,,,,,,,,,,,,,,,,6,0.6,
