id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,has_answer_chunks,error_step_index,error_step_position,reasoning_n_chunks,reasoning_start,reasoning_end,reasoning_end_minus_start,reasoning_std,reasoning_range,reasoning_min,reasoning_max,reasoning_early_mean,reasoning_mid_mean,reasoning_late_mean,reasoning_late_minus_early,reasoning_total_variation,reasoning_monotonicity,reasoning_direction_changes,reasoning_zero_crossings,reasoning_peak_pos,reasoning_trough_pos,reasoning_rebound_from_trough,reasoning_fall_from_peak,reasoning_max_rise,reasoning_max_drop,reasoning_max_rise_pos,reasoning_max_drop_pos,reasoning_curvature_abs_mean,reasoning_positive_mass,reasoning_negative_mass,reasoning_time_positive,reasoning_time_negative,answer_n_chunks,answer_start,answer_end,answer_end_minus_start,answer_std,answer_range,answer_min,answer_max,answer_early_mean,answer_mid_mean,answer_late_mean,answer_late_minus_early,answer_total_variation,answer_monotonicity,answer_direction_changes,answer_zero_crossings,answer_peak_pos,answer_trough_pos,answer_rebound_from_trough,answer_fall_from_peak,answer_max_rise,answer_max_drop,answer_max_rise_pos,answer_max_drop_pos,answer_curvature_abs_mean,answer_positive_mass,answer_negative_mass,answer_time_positive,answer_time_negative,answer_minus_reasoning_mean,answer_start_minus_reasoning_end,answer_end_minus_reasoning_end,answer_range_minus_reasoning_range,total_n_chunks,reasoning_pair_density,answer_pair_density
AnalogJ__lexicon-336,swe-agent-trajectories,model-all_steps-50,swe-agent-llama-70b,swe-agent-llama-70b,,0,final_answer_correct,False,False,False,,,20,-0.24105495862975201,0.21320031364784423,0.4542552722775962,0.25194458434285905,0.9490805546971463,-0.5287370310815331,0.4203435236156131,0.015222361375592328,-0.03002644024456764,0.017271425347137877,0.002049063971545549,7.162472085015148,0.06342157664083035,12,13,0.5263157894736842,0.42105263157894735,0.7419373447293773,0.2071432099677689,0.6649763035932493,0.7108467576593458,0.4444444444444444,0.05555555555555555,0.6737047230532471,0.1110597024460783,0.11105970244607828,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.08947368421052632,
AnalogJ__lexicon-336,swe-agent-trajectories,model-all_steps-50,swe-agent-llama-70b,swe-agent-llama-70b,,0,final_answer_correct,False,False,False,,,20,-0.24105495862975201,0.21320031364784423,0.4542552722775962,0.25194458434285905,0.9490805546971463,-0.5287370310815331,0.4203435236156131,0.015222361375592328,-0.03002644024456764,0.017271425347137877,0.002049063971545549,7.162472085015148,0.06342157664083035,12,13,0.5263157894736842,0.42105263157894735,0.7419373447293773,0.2071432099677689,0.6649763035932493,0.7108467576593458,0.4444444444444444,0.05555555555555555,0.6737047230532471,0.1110597024460783,0.11105970244607828,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.08947368421052632,
AnalogJ__lexicon-336,swe-agent-trajectories,model-all_steps-50,swe-agent-llama-70b,swe-agent-llama-70b,,0,final_answer_correct,False,False,False,,,20,-0.24105495862975201,0.21320031364784423,0.4542552722775962,0.25194458434285905,0.9490805546971463,-0.5287370310815331,0.4203435236156131,0.015222361375592328,-0.03002644024456764,0.017271425347137877,0.002049063971545549,7.162472085015148,0.06342157664083035,12,13,0.5263157894736842,0.42105263157894735,0.7419373447293773,0.2071432099677689,0.6649763035932493,0.7108467576593458,0.4444444444444444,0.05555555555555555,0.6737047230532471,0.1110597024460783,0.11105970244607828,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.08947368421052632,
AnalogJ__lexicon-336,swe-agent-trajectories,model-all_steps-50,swe-agent-llama-70b,swe-agent-llama-70b,,0,final_answer_correct,False,False,False,,,20,-0.24105495862975201,0.21320031364784423,0.4542552722775962,0.25194458434285905,0.9490805546971463,-0.5287370310815331,0.4203435236156131,0.015222361375592328,-0.03002644024456764,0.017271425347137877,0.002049063971545549,7.162472085015148,0.06342157664083035,12,13,0.5263157894736842,0.42105263157894735,0.7419373447293773,0.2071432099677689,0.6649763035932493,0.7108467576593458,0.4444444444444444,0.05555555555555555,0.6737047230532471,0.1110597024460783,0.11105970244607828,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.08947368421052632,
AnalogJ__lexicon-336,swe-agent-trajectories,model-all_steps-50,swe-agent-llama-70b,swe-agent-llama-70b,,0,final_answer_correct,False,False,False,,,20,-0.24105495862975201,0.21320031364784423,0.4542552722775962,0.25194458434285905,0.9490805546971463,-0.5287370310815331,0.4203435236156131,0.015222361375592328,-0.03002644024456764,0.017271425347137877,0.002049063971545549,7.162472085015148,0.06342157664083035,12,13,0.5263157894736842,0.42105263157894735,0.7419373447293773,0.2071432099677689,0.6649763035932493,0.7108467576593458,0.4444444444444444,0.05555555555555555,0.6737047230532471,0.1110597024460783,0.11105970244607828,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.08947368421052632,
AnalogJ__lexicon-336,swe-agent-trajectories,model-all_steps-50,swe-agent-llama-70b,swe-agent-llama-70b,,0,final_answer_correct,False,False,False,,,20,-0.24105495862975201,0.21320031364784423,0.4542552722775962,0.25194458434285905,0.9490805546971463,-0.5287370310815331,0.4203435236156131,0.015222361375592328,-0.03002644024456764,0.017271425347137877,0.002049063971545549,7.162472085015148,0.06342157664083035,12,13,0.5263157894736842,0.42105263157894735,0.7419373447293773,0.2071432099677689,0.6649763035932493,0.7108467576593458,0.4444444444444444,0.05555555555555555,0.6737047230532471,0.1110597024460783,0.11105970244607828,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.08947368421052632,
AnalogJ__lexicon-336,swe-agent-trajectories,model-all_steps-50,swe-agent-llama-70b,swe-agent-llama-70b,,0,final_answer_correct,False,False,False,,,20,-0.24105495862975201,0.21320031364784423,0.4542552722775962,0.25194458434285905,0.9490805546971463,-0.5287370310815331,0.4203435236156131,0.015222361375592328,-0.03002644024456764,0.017271425347137877,0.002049063971545549,7.162472085015148,0.06342157664083035,12,13,0.5263157894736842,0.42105263157894735,0.7419373447293773,0.2071432099677689,0.6649763035932493,0.7108467576593458,0.4444444444444444,0.05555555555555555,0.6737047230532471,0.1110597024460783,0.11105970244607828,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.08947368421052632,
AnalogJ__lexicon-336,swe-agent-trajectories,model-all_steps-50,swe-agent-llama-70b,swe-agent-llama-70b,,0,final_answer_correct,False,False,False,,,20,-0.24105495862975201,0.21320031364784423,0.4542552722775962,0.25194458434285905,0.9490805546971463,-0.5287370310815331,0.4203435236156131,0.015222361375592328,-0.03002644024456764,0.017271425347137877,0.002049063971545549,7.162472085015148,0.06342157664083035,12,13,0.5263157894736842,0.42105263157894735,0.7419373447293773,0.2071432099677689,0.6649763035932493,0.7108467576593458,0.4444444444444444,0.05555555555555555,0.6737047230532471,0.1110597024460783,0.11105970244607828,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.08947368421052632,
AnalogJ__lexicon-336,swe-agent-trajectories,model-all_steps-50,swe-agent-llama-70b,swe-agent-llama-70b,,0,final_answer_correct,False,False,False,,,20,-0.24105495862975201,0.21320031364784423,0.4542552722775962,0.25194458434285905,0.9490805546971463,-0.5287370310815331,0.4203435236156131,0.015222361375592328,-0.03002644024456764,0.017271425347137877,0.002049063971545549,7.162472085015148,0.06342157664083035,12,13,0.5263157894736842,0.42105263157894735,0.7419373447293773,0.2071432099677689,0.6649763035932493,0.7108467576593458,0.4444444444444444,0.05555555555555555,0.6737047230532471,0.1110597024460783,0.11105970244607828,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.08947368421052632,
AnalogJ__lexicon-336,swe-agent-trajectories,model-all_steps-50,swe-agent-llama-70b,swe-agent-llama-70b,,0,final_answer_correct,False,False,False,,,20,-0.24105495862975201,0.21320031364784423,0.4542552722775962,0.25194458434285905,0.9490805546971463,-0.5287370310815331,0.4203435236156131,0.015222361375592328,-0.03002644024456764,0.017271425347137877,0.002049063971545549,7.162472085015148,0.06342157664083035,12,13,0.5263157894736842,0.42105263157894735,0.7419373447293773,0.2071432099677689,0.6649763035932493,0.7108467576593458,0.4444444444444444,0.05555555555555555,0.6737047230532471,0.1110597024460783,0.11105970244607828,0.55,0.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.08947368421052632,
