id,dataset,run_slug,subject,generator,model,target,target_label,is_correct,final_answer_correct,exit_status,premature_exit_score,premature_exit_flag,rambling_overlong_score,rambling_overlong_flag,thrashing_score,thrashing_flag,no_commitment_score,no_commitment_flag,derailment_late_score,derailment_late_flag,answer_drift_score,answer_drift_flag,answer_meandering_score,answer_meandering_flag,answer_volatility_score,answer_volatility_flag,answer_uncommitted_score,answer_uncommitted_flag,answer_overrange_score,answer_overrange_flag,truncation_abort_score,truncation_abort_flag
omnimath-7,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-7.0,0.0,7.0,0.0,4.0,0.0,-0.039109866056703864,0.0,0.8360364643377238,0.0,,,,,,,,,,,,
omnimath-15,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-9.0,0.0,9.0,0.0,4.0,0.0,-0.012412473779327134,1.0,0.5068588926479554,0.0,,,,,,,,,,,,
omnimath-17,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-9.0,0.0,9.0,0.0,5.0,0.0,-0.28444749421641846,0.0,0.5302317671101408,0.0,,,,,,,,,,,,
omnimath-26,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-11.0,0.0,11.0,0.0,5.0,0.0,-0.0727111884861622,0.0,0.8132018995864398,0.0,,,,,,,,,,,,
omnimath-44,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-6.0,0.0,6.0,0.0,3.0,0.0,-0.3186633661421377,0.0,0.34402862328597217,0.0,,,,,,,,,,,,
omnimath-47,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-7.0,0.0,7.0,0.0,3.0,0.0,-0.4431781542559052,0.0,1.2864999182353496,0.0,,,,,,,,,,,,
omnimath-48,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-9.0,0.0,9.0,0.0,6.0,0.0,-0.06070180687851179,0.0,0.5009507121911746,0.0,,,,,,,,,,,,
omnimath-52,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-6.0,0.0,6.0,0.0,3.0,0.0,-0.11616010863770782,0.0,0.5044539455787549,0.0,,,,,,,,,,,,
omnimath-65,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-7.0,0.0,7.0,0.0,3.0,0.0,-0.2986683557726614,0.0,1.2964380319980298,0.0,,,,,,,,,,,,
omnimath-80,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-8.0,0.0,8.0,0.0,2.0,0.0,-0.47956832904809393,0.0,0.0,0.0,,,,,,,,,,,,
omnimath-88,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-10.0,0.0,10.0,0.0,4.0,0.0,-0.18771325234249903,0.0,0.9226315352176802,0.0,,,,,,,,,,,,
omnimath-90,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-18.0,0.0,18.0,1.0,9.0,1.0,-0.08903466758327187,0.0,0.3610133455373308,0.0,,,,,,,,,,,,
omnimath-92,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-7.0,0.0,7.0,0.0,1.0,0.0,-0.20725693518418456,0.0,0.6196982718055004,0.0,,,,,,,,,,,,
omnimath-98,processbench,omnimath,omnimath,Qwen2.5-72B-Instruct,,0,final_answer_correct,False,False,,-10.0,0.0,10.0,0.0,4.0,0.0,-0.1915522833476553,0.0,0.0,0.0,,,,,,,,,,,,
